Trial	datum	FixStart	FixEnd	FixDur
4599103595991725026	09-Nov-2016 18:55:04	166.67	203.33	203
4599103595991725026	09-Nov-2016 18:55:04	233.33	266.67	267
4599103595991725026	09-Nov-2016 18:55:04	316.67	356.67	357
4599103595991725026	09-Nov-2016 18:55:04	386.67	433.33	433
4599103595991725026	09-Nov-2016 18:55:04	473.33	746.67	747
4599103595991725026	09-Nov-2016 18:55:04	776.67	826.67	827
4599103595991725026	09-Nov-2016 18:55:04	853.33	966.67	967
4599103595991725026	09-Nov-2016 18:55:04	1030.00	1100.00	1100
4599103595991725026	09-Nov-2016 18:55:04	1203.33	1353.33	1353
4599103595991725026	09-Nov-2016 18:55:04	1380.00	1456.67	1457
4599103595991725026	09-Nov-2016 18:55:04	1490.00	1536.67	1537
4599103595991725026	09-Nov-2016 18:55:04	1580.00	1690.00	1690
4601402767896331326	09-Nov-2016 18:58:52	0.00	150.00	150
4601402767896331326	09-Nov-2016 18:58:52	563.33	613.33	613
4601402767896331326	09-Nov-2016 18:58:52	2406.67	2553.33	2553
4600264851861606874	09-Nov-2016 17:33:40	0.00	383.33	383
4600264851861606874	09-Nov-2016 17:33:40	430.00	983.33	983
4600264851861606874	09-Nov-2016 17:33:40	1083.33	1370.00	1370
4600264851861606874	09-Nov-2016 17:33:40	1466.67	1660.00	1660
4600264851861606874	09-Nov-2016 17:33:40	1773.33	2080.00	2080
4600264851861606874	09-Nov-2016 17:33:40	2133.33	2413.33	2413
4600264851861606874	09-Nov-2016 17:33:40	2470.00	2500.00	2500
4600264851861606874	09-Nov-2016 17:33:40	2533.33	2560.00	2560
4606388977952894022	09-Nov-2016 18:58:16	0.00	366.67	367
4606388977952894022	09-Nov-2016 18:58:16	446.67	543.33	543
4600637815422644402	09-Nov-2016 18:40:26	3.33	590.00	590
4600637815422644402	09-Nov-2016 18:40:26	656.67	1306.67	1307
4600637815422644402	09-Nov-2016 18:40:26	2066.67	2200.00	2200
4600637815422644402	09-Nov-2016 18:40:26	2273.33	2593.33	2593
4600637815422644402	09-Nov-2016 18:40:26	2656.67	3016.67	3017
4600637815422644402	09-Nov-2016 18:40:26	3073.33	3903.33	3903
4600455176561914844	09-Nov-2016 17:30:42	0.00	313.33	313
4600455176561914844	09-Nov-2016 17:30:42	360.00	716.67	717
4600455176561914844	09-Nov-2016 17:30:42	973.33	1123.33	1123
4600455176561914844	09-Nov-2016 17:30:42	1210.00	1826.67	1827
4600455176561914844	09-Nov-2016 17:30:42	1916.67	2236.67	2237
4600455176561914844	09-Nov-2016 17:30:42	2313.33	2396.67	2397
4604076799028405286	09-Nov-2016 18:25:14	3.33	306.67	307
4604076799028405286	09-Nov-2016 18:25:14	390.00	866.67	867
4604076799028405286	09-Nov-2016 18:25:14	956.67	1366.67	1367
4604076799028405286	09-Nov-2016 18:25:14	1443.33	2006.67	2007
4604076799028405286	09-Nov-2016 18:25:14	2093.33	2376.67	2377
4604076799028405286	09-Nov-2016 18:25:14	2500.00	2600.00	2600
4604076799028405286	09-Nov-2016 18:25:14	2923.33	3053.33	3053
4604076799028405286	09-Nov-2016 18:25:14	3270.00	3660.00	3660
4604076799028405286	09-Nov-2016 18:25:14	3733.33	3900.00	3900
4595797584474221744	09-Nov-2016 18:36:06	3.33	353.33	353
4595797584474221744	09-Nov-2016 18:36:06	383.33	653.33	653
4595797584474221744	09-Nov-2016 18:36:06	706.67	1023.33	1023
4595797584474221744	09-Nov-2016 18:36:06	1083.33	1180.00	1180
4598325996021536050	09-Nov-2016 19:01:06	0.00	320.00	320
4598325996021536050	09-Nov-2016 19:01:06	400.00	980.00	980
4598325996021536050	09-Nov-2016 19:01:06	1140.00	1426.67	1427
4598325996021536050	09-Nov-2016 19:01:06	1466.67	1480.00	1480
4598325996021536050	09-Nov-2016 19:01:06	2010.00	2233.33	2233
4598325996021536050	09-Nov-2016 19:01:06	2513.33	2530.00	2530
4598325996021536050	09-Nov-2016 19:01:06	2586.67	2840.00	2840
4598325996021536050	09-Nov-2016 19:01:06	3623.33	4003.33	4003
4607015615415434428	09-Nov-2016 18:43:26	110.00	526.67	527
4607015615415434428	09-Nov-2016 18:43:26	583.33	1396.67	1397
4607015615415434428	09-Nov-2016 18:43:26	1463.33	1720.00	1720
4607015615415434428	09-Nov-2016 18:43:26	1790.00	2093.33	2093
4607015615415434428	09-Nov-2016 18:43:26	2156.67	2460.00	2460
4607015615415434428	09-Nov-2016 18:43:26	2523.33	3056.67	3057
4607015615415434428	09-Nov-2016 18:43:26	3136.67	3523.33	3523
4607015615415434428	09-Nov-2016 18:43:26	3603.33	3873.33	3873
4606119105927631612	09-Nov-2016 17:24:54	0.00	426.67	427
4606119105927631612	09-Nov-2016 17:24:54	506.67	766.67	767
4606119105927631612	09-Nov-2016 17:24:54	796.67	1030.00	1030
4606119105927631612	09-Nov-2016 17:24:54	1233.33	1513.33	1513
4606119105927631612	09-Nov-2016 17:24:54	1546.67	1586.67	1587
4606119105927631612	09-Nov-2016 17:24:54	1906.67	2180.00	2180
4606119105927631612	09-Nov-2016 17:24:54	3600.00	3883.33	3883
4606119105927631612	09-Nov-2016 17:24:54	3996.67	4026.67	4027
4590200590548061608	09-Nov-2016 17:28:28	0.00	333.33	333
4590200590548061608	09-Nov-2016 17:28:28	383.33	670.00	670
4590200590548061608	09-Nov-2016 17:28:28	693.33	993.33	993
4590200590548061608	09-Nov-2016 17:28:28	1050.00	1286.67	1287
4590200590548061608	09-Nov-2016 17:28:28	1333.33	1706.67	1707
4590200590548061608	09-Nov-2016 17:28:28	1850.00	2190.00	2190
