Trial	datum	FixStart	FixEnd	FixDur
infant_4604520769739043253	10-Nov-2016 09:10:02	1760.00	2073.33	2073
infant_4604520769739043253	10-Nov-2016 09:10:02	2136.67	2560.00	2560
infant_4606498067956522852	10-Nov-2016 10:53:10	0.00	363.33	363
infant_4606498067956522852	10-Nov-2016 10:53:10	436.67	546.67	547
infant_4593374168856434128	10-Nov-2016 10:42:58	0.00	590.00	590
infant_4593374168856434128	10-Nov-2016 10:42:58	646.67	1570.00	1570
infant_4593374168856434128	10-Nov-2016 10:42:58	2050.00	2203.33	2203
infant_4593374168856434128	10-Nov-2016 10:42:58	2256.67	2596.67	2597
infant_4593374168856434128	10-Nov-2016 10:42:58	2643.33	3026.67	3027
infant_4593374168856434128	10-Nov-2016 10:42:58	3076.67	3913.33	3913
infant_4593374168856434128	10-Nov-2016 10:42:58	3983.33	4013.33	4013
infant_4598723594691913910	10-Nov-2016 09:09:12	0.00	313.33	313
infant_4598723594691913910	10-Nov-2016 09:09:12	360.00	713.33	713
infant_4598723594691913910	10-Nov-2016 09:09:12	856.67	1116.67	1117
infant_4598723594691913910	10-Nov-2016 09:09:12	1186.67	1826.67	1827
infant_4598723594691913910	10-Nov-2016 09:09:12	1890.00	2233.33	2233
infant_4598723594691913910	10-Nov-2016 09:09:12	2293.33	2396.67	2397
infant_4598741422749287946	10-Nov-2016 10:52:40	0.00	346.67	347
infant_4598741422749287946	10-Nov-2016 10:52:40	386.67	880.00	880
infant_4598741422749287946	10-Nov-2016 10:52:40	946.67	1373.33	1373
infant_4598741422749287946	10-Nov-2016 10:52:40	1430.00	2003.33	2003
infant_4598741422749287946	10-Nov-2016 10:52:40	2076.67	2606.67	2607
infant_4598741422749287946	10-Nov-2016 10:52:40	2676.67	3163.33	3163
infant_4598741422749287946	10-Nov-2016 10:52:40	3253.33	3670.00	3670
infant_4598741422749287946	10-Nov-2016 10:52:40	3716.67	4006.67	4007
infant_4602834210510603581	10-Nov-2016 10:37:02	0.00	350.00	350
infant_4602834210510603581	10-Nov-2016 10:37:02	380.00	666.67	667
infant_4602834210510603581	10-Nov-2016 10:37:02	700.00	1033.33	1033
infant_4602834210510603581	10-Nov-2016 10:37:02	1080.00	1183.33	1183
infant_4606003927763488057	10-Nov-2016 10:39:06	0.00	326.67	327
infant_4606003927763488057	10-Nov-2016 10:39:06	400.00	1053.33	1053
infant_4606003927763488057	10-Nov-2016 10:39:06	1126.67	1430.00	1430
infant_4606003927763488057	10-Nov-2016 10:39:06	1983.33	2413.33	2413
infant_4606003927763488057	10-Nov-2016 10:39:06	2496.67	2853.33	2853
infant_4606003927763488057	10-Nov-2016 10:39:06	3606.67	4006.67	4007
infant_4597253268938977956	10-Nov-2016 10:37:24	0.00	533.33	533
infant_4597253268938977956	10-Nov-2016 10:37:24	583.33	1403.33	1403
infant_4597253268938977956	10-Nov-2016 10:37:24	1446.67	1726.67	1727
infant_4597253268938977956	10-Nov-2016 10:37:24	1773.33	2103.33	2103
infant_4597253268938977956	10-Nov-2016 10:37:24	2133.33	2470.00	2470
infant_4597253268938977956	10-Nov-2016 10:37:24	2513.33	3060.00	3060
infant_4597253268938977956	10-Nov-2016 10:37:24	3113.33	3520.00	3520
infant_4597253268938977956	10-Nov-2016 10:37:24	3610.00	3886.67	3887
infant_4592207091392917904	10-Nov-2016 10:53:56	0.00	426.67	427
infant_4592207091392917904	10-Nov-2016 10:53:56	476.67	766.67	767
infant_4592207091392917904	10-Nov-2016 10:53:56	803.33	1036.67	1037
infant_4592207091392917904	10-Nov-2016 10:53:56	1230.00	1513.33	1513
infant_4592207091392917904	10-Nov-2016 10:53:56	1546.67	1596.67	1597
infant_4592207091392917904	10-Nov-2016 10:53:56	1866.67	2183.33	2183
infant_4592207091392917904	10-Nov-2016 10:53:56	3566.67	3886.67	3887
infant_4592207091392917904	10-Nov-2016 10:53:56	3926.67	4026.67	4027
infant_4606365823631582353	10-Nov-2016 09:08:14	0.00	330.00	330
infant_4606365823631582353	10-Nov-2016 09:08:14	376.67	666.67	667
infant_4606365823631582353	10-Nov-2016 09:08:14	693.33	1000.00	1000
infant_4606365823631582353	10-Nov-2016 09:08:14	1043.33	1283.33	1283
infant_4606365823631582353	10-Nov-2016 09:08:14	1323.33	1706.67	1707
infant_4606365823631582353	10-Nov-2016 09:08:14	1756.67	2200.00	2200
infant_4606365823631582353	10-Nov-2016 09:08:14	2236.67	2446.67	2447
infant_4606365823631582353	10-Nov-2016 09:08:14	2506.67	2963.33	2963
infant_4606365823631582353	10-Nov-2016 09:08:14	3006.67	3386.67	3387
infant_4606365823631582353	10-Nov-2016 09:08:14	3586.67	3776.67	3777
infant_4606365823631582353	10-Nov-2016 09:08:14	3846.67	4030.00	4030
infant_4595441564971508404	10-Nov-2016 09:08:52	0.00	426.67	427
infant_4595441564971508404	10-Nov-2016 09:08:52	466.67	656.67	657
infant_4595441564971508404	10-Nov-2016 09:08:52	700.00	986.67	987
infant_4595441564971508404	10-Nov-2016 09:08:52	1040.00	1333.33	1333
infant_4595441564971508404	10-Nov-2016 09:08:52	1400.00	1600.00	1600
infant_4595441564971508404	10-Nov-2016 09:08:52	1660.00	2516.67	2517
infant_4595441564971508404	10-Nov-2016 09:08:52	2610.00	2866.67	2867
infant_4595441564971508404	10-Nov-2016 09:08:52	2936.67	3236.67	3237
infant_4595441564971508404	10-Nov-2016 09:08:52	3290.00	3590.00	3590
infant_4595441564971508404	10-Nov-2016 09:08:52	3646.67	3840.00	3840
infant_4595441564971508404	10-Nov-2016 09:08:52	3893.33	4020.00	4020
infant_4602416306462633406	10-Nov-2016 10:57:38	0.00	370.00	370
infant_4602416306462633406	10-Nov-2016 10:57:38	423.33	813.33	813
infant_4602416306462633406	10-Nov-2016 10:57:38	963.33	1256.67	1257
infant_4602416306462633406	10-Nov-2016 10:57:38	1323.33	1463.33	1463
infant_4606386303357509649	10-Nov-2016 10:28:46	0.00	443.33	443
infant_4606386303357509649	10-Nov-2016 10:28:46	470.00	843.33	843
infant_4606386303357509649	10-Nov-2016 10:28:46	873.33	1430.00	1430
infant_4606386303357509649	10-Nov-2016 10:28:46	1490.00	1836.67	1837
infant_4606386303357509649	10-Nov-2016 10:28:46	1893.33	2206.67	2207
infant_4606386303357509649	10-Nov-2016 10:28:46	2266.67	2460.00	2460
infant_4606386303357509649	10-Nov-2016 10:28:46	2490.00	2780.00	2780
infant_4606386303357509649	10-Nov-2016 10:28:46	2826.67	3196.67	3197
infant_4606386303357509649	10-Nov-2016 10:28:46	3263.33	3470.00	3470
infant_4606386303357509649	10-Nov-2016 10:28:46	3520.00	3773.33	3773
infant_4606386303357509649	10-Nov-2016 10:28:46	3830.00	4023.33	4023
infant_4597189695473504628	10-Nov-2016 10:42:06	0.00	316.67	317
infant_4597189695473504628	10-Nov-2016 10:42:06	353.33	616.67	617
infant_4597189695473504628	10-Nov-2016 10:42:06	650.00	1063.33	1063
infant_4597189695473504628	10-Nov-2016 10:42:06	1186.67	1946.67	1947
infant_4597189695473504628	10-Nov-2016 10:42:06	2016.67	2293.33	2293
infant_4597189695473504628	10-Nov-2016 10:42:06	2333.33	2590.00	2590
infant_4597189695473504628	10-Nov-2016 10:42:06	2633.33	3140.00	3140
infant_4597189695473504628	10-Nov-2016 10:42:06	3283.33	3616.67	3617
infant_4597189695473504628	10-Nov-2016 10:42:06	3666.67	3956.67	3957
infant_4597189695473504628	10-Nov-2016 10:42:06	3986.67	4026.67	4027
infant_4585561645295970720	10-Nov-2016 11:21:34	0.00	426.67	427
infant_4585561645295970720	10-Nov-2016 11:21:34	683.33	890.00	890
infant_4585561645295970720	10-Nov-2016 11:21:34	946.67	1060.00	1060
infant_4602593155375419546	10-Nov-2016 09:07:14	0.00	343.33	343
infant_4602593155375419546	10-Nov-2016 09:07:14	390.00	543.33	543
infant_4602593155375419546	10-Nov-2016 09:07:14	660.00	730.00	730
infant_4602593155375419546	10-Nov-2016 09:07:14	763.33	840.00	840
infant_4602593155375419546	10-Nov-2016 09:07:14	900.00	1006.67	1007
infant_4595343491140989604	10-Nov-2016 10:54:24	0.00	436.67	437
infant_4595343491140989604	10-Nov-2016 10:54:24	470.00	700.00	700
infant_4595343491140989604	10-Nov-2016 10:54:24	746.67	963.33	963
infant_4595343491140989604	10-Nov-2016 10:54:24	1240.00	1660.00	1660
infant_4595343491140989604	10-Nov-2016 10:54:24	1693.33	2270.00	2270
infant_4595343491140989604	10-Nov-2016 10:54:24	2560.00	2926.67	2927
infant_4595343491140989604	10-Nov-2016 10:54:24	3153.33	3380.00	3380
infant_4595343491140989604	10-Nov-2016 10:54:24	3426.67	3793.33	3793
infant_4595343491140989604	10-Nov-2016 10:54:24	3870.00	4020.00	4020
infant_4606050638313716974	10-Nov-2016 10:33:40	0.00	320.00	320
infant_4606050638313716974	10-Nov-2016 10:33:40	360.00	583.33	583
infant_4586981380364178960	10-Nov-2016 10:38:06	0.00	866.67	867
infant_4586981380364178960	10-Nov-2016 10:38:06	926.67	1216.67	1217
infant_4586981380364178960	10-Nov-2016 10:38:06	1276.67	1913.33	1913
infant_4586981380364178960	10-Nov-2016 10:38:06	2056.67	2300.00	2300
infant_4586981380364178960	10-Nov-2016 10:38:06	2366.67	2753.33	2753
infant_4586981380364178960	10-Nov-2016 10:38:06	2813.33	3066.67	3067
infant_4586981380364178960	10-Nov-2016 10:38:06	3130.00	3530.00	3530
infant_4586981380364178960	10-Nov-2016 10:38:06	3676.67	4013.33	4013
infant_4604530757509485450	10-Nov-2016 11:18:58	0.00	410.00	410
infant_4604530757509485450	10-Nov-2016 11:18:58	443.33	816.67	817
infant_4604530757509485450	10-Nov-2016 11:18:58	850.00	1466.67	1467
infant_4604530757509485450	10-Nov-2016 11:18:58	1533.33	1890.00	1890
infant_4604530757509485450	10-Nov-2016 11:18:58	2366.67	2726.67	2727
infant_4604530757509485450	10-Nov-2016 11:18:58	2776.67	3033.33	3033
infant_4604530757509485450	10-Nov-2016 11:18:58	3083.33	3390.00	3390
infant_4604530757509485450	10-Nov-2016 11:18:58	3433.33	3903.33	3903
infant_4604530757509485450	10-Nov-2016 11:18:58	3956.67	4026.67	4027
infant_4587909092145498128	10-Nov-2016 11:19:14	50.00	440.00	440
infant_4587909092145498128	10-Nov-2016 11:19:14	490.00	750.00	750
infant_4587909092145498128	10-Nov-2016 11:19:14	793.33	1093.33	1093
infant_4587909092145498128	10-Nov-2016 11:19:14	1300.00	1413.33	1413
infant_4587909092145498128	10-Nov-2016 11:19:14	1453.33	1573.33	1573
infant_4606604723864184111	10-Nov-2016 10:38:32	0.00	456.67	457
infant_4606604723864184111	10-Nov-2016 10:38:32	600.00	1090.00	1090
infant_4606604723864184111	10-Nov-2016 10:38:32	1150.00	1676.67	1677
infant_4606604723864184111	10-Nov-2016 10:38:32	1720.00	2163.33	2163
infant_4606604723864184111	10-Nov-2016 10:38:32	2213.33	2393.33	2393
infant_4606604723864184111	10-Nov-2016 10:38:32	2446.67	2816.67	2817
infant_4606604723864184111	10-Nov-2016 10:38:32	2843.33	3256.67	3257
infant_4606604723864184111	10-Nov-2016 10:38:32	3316.67	3956.67	3957
infant_4582105047885543328	10-Nov-2016 10:53:04	0.00	4023.33	4023
infant_4605849449150400922	10-Nov-2016 10:33:32	30.00	1016.67	1017
infant_4605849449150400922	10-Nov-2016 10:33:32	1060.00	1250.00	1250
infant_4605849449150400922	10-Nov-2016 10:33:32	1283.33	1686.67	1687
infant_4605849449150400922	10-Nov-2016 10:33:32	2270.00	2323.33	2323
infant_4605849449150400922	10-Nov-2016 10:33:32	2400.00	2600.00	2600
infant_4605849449150400922	10-Nov-2016 10:33:32	2640.00	2826.67	2827
infant_4605849449150400922	10-Nov-2016 10:33:32	2870.00	3186.67	3187
infant_4605849449150400922	10-Nov-2016 10:33:32	3246.67	3416.67	3417
infant_4605849449150400922	10-Nov-2016 10:33:32	3486.67	3600.00	3600
infant_4584726578059882688	10-Nov-2016 10:29:16	150.00	1370.00	1370
infant_4584726578059882688	10-Nov-2016 10:29:16	1533.33	1636.67	1637
infant_4584726578059882688	10-Nov-2016 10:29:16	1653.33	2276.67	2277
infant_4584726578059882688	10-Nov-2016 10:29:16	2466.67	2543.33	2543
infant_4584726578059882688	10-Nov-2016 10:29:16	2576.67	2816.67	2817
infant_4584726578059882688	10-Nov-2016 10:29:16	2873.33	3170.00	3170
infant_4584726578059882688	10-Nov-2016 10:29:16	3230.00	3426.67	3427
infant_4584726578059882688	10-Nov-2016 10:29:16	3483.33	3923.33	3923
infant_4600063031363831750	10-Nov-2016 11:22:04	0.00	366.67	367
infant_4600063031363831750	10-Nov-2016 11:22:04	416.67	660.00	660
infant_4600063031363831750	10-Nov-2016 11:22:04	703.33	1333.33	1333
infant_4600063031363831750	10-Nov-2016 11:22:04	1490.00	1810.00	1810
infant_4600063031363831750	10-Nov-2016 11:22:04	1850.00	2183.33	2183
infant_4600063031363831750	10-Nov-2016 11:22:04	2210.00	2603.33	2603
infant_4600063031363831750	10-Nov-2016 11:22:04	2633.33	3110.00	3110
infant_4600063031363831750	10-Nov-2016 11:22:04	3336.67	3606.67	3607
infant_4600063031363831750	10-Nov-2016 11:22:04	3830.00	4023.33	4023
infant_4601345468058933046	08-Nov-2016 14:45:32	0.00	446.67	447
infant_4601345468058933046	08-Nov-2016 14:45:32	533.33	920.00	920
infant_4601345468058933046	08-Nov-2016 14:45:32	973.33	1276.67	1277
infant_4601345468058933046	08-Nov-2016 14:45:32	1320.00	1646.67	1647
infant_4601345468058933046	08-Nov-2016 14:45:32	1686.67	2123.33	2123
infant_4601345468058933046	08-Nov-2016 14:45:32	2303.33	2563.33	2563
infant_4601345468058933046	08-Nov-2016 14:45:32	2646.67	2843.33	2843
infant_4601345468058933046	08-Nov-2016 14:45:32	2930.00	3360.00	3360
infant_4601345468058933046	08-Nov-2016 14:45:32	3446.67	3626.67	3627
infant_4601345468058933046	08-Nov-2016 14:45:32	3683.33	3966.67	3967
infant_4597178908827295404	10-Nov-2016 10:32:30	0.00	526.67	527
infant_4597178908827295404	10-Nov-2016 10:32:30	563.33	1460.00	1460
infant_4597178908827295404	10-Nov-2016 10:32:30	1533.33	2103.33	2103
infant_4597178908827295404	10-Nov-2016 10:32:30	2180.00	2406.67	2407
infant_4597178908827295404	10-Nov-2016 10:32:30	3280.00	3693.33	3693
infant_4597178908827295404	10-Nov-2016 10:32:30	3736.67	4026.67	4027
infant_4604475930212258303	10-Nov-2016 11:19:24	0.00	393.33	393
infant_4604475930212258303	10-Nov-2016 11:19:24	426.67	783.33	783
infant_4604475930212258303	10-Nov-2016 11:19:24	830.00	973.33	973
infant_4597427524118269108	10-Nov-2016 10:51:56	16.67	300.00	300
infant_4597427524118269108	10-Nov-2016 10:51:56	343.33	580.00	580
infant_4597427524118269108	10-Nov-2016 10:51:56	606.67	1446.67	1447
infant_4597427524118269108	10-Nov-2016 10:51:56	1493.33	1846.67	1847
infant_4597427524118269108	10-Nov-2016 10:51:56	1870.00	2673.33	2673
infant_4597427524118269108	10-Nov-2016 10:51:56	2710.00	3310.00	3310
infant_4597427524118269108	10-Nov-2016 10:51:56	3473.33	3846.67	3847
infant_4597427524118269108	10-Nov-2016 10:51:56	3876.67	4016.67	4017
infant_4605631479618949368	10-Nov-2016 09:06:52	3.33	330.00	330
infant_4605631479618949368	10-Nov-2016 09:06:52	373.33	583.33	583
infant_4605631479618949368	10-Nov-2016 09:06:52	633.33	820.00	820
infant_4605631479618949368	10-Nov-2016 09:06:52	870.00	1456.67	1457
infant_4605631479618949368	10-Nov-2016 09:06:52	1600.00	1823.33	1823
infant_4605631479618949368	10-Nov-2016 09:06:52	1880.00	2246.67	2247
infant_4605631479618949368	10-Nov-2016 09:06:52	2420.00	2716.67	2717
infant_4605631479618949368	10-Nov-2016 09:06:52	2773.33	3183.33	3183
infant_4605631479618949368	10-Nov-2016 09:06:52	3206.67	3923.33	3923
infant_4603602825832748254	10-Nov-2016 10:58:06	0.00	333.33	333
infant_4603602825832748254	10-Nov-2016 10:58:06	393.33	780.00	780
infant_4603602825832748254	10-Nov-2016 10:58:06	800.00	1116.67	1117
infant_4603602825832748254	10-Nov-2016 10:58:06	1170.00	1523.33	1523
infant_4603602825832748254	10-Nov-2016 10:58:06	1573.33	2340.00	2340
infant_4603602825832748254	10-Nov-2016 10:58:06	2516.67	2630.00	2630
infant_4603602825832748254	10-Nov-2016 10:58:06	2686.67	3023.33	3023
infant_4603602825832748254	10-Nov-2016 10:58:06	3430.00	3946.67	3947
infant_4604305481598970292	10-Nov-2016 09:09:40	0.00	390.00	390
infant_4604305481598970292	10-Nov-2016 09:09:40	443.33	716.67	717
infant_4604305481598970292	10-Nov-2016 09:09:40	760.00	1550.00	1550
infant_4604305481598970292	10-Nov-2016 09:09:40	1880.00	2356.67	2357
infant_4604305481598970292	10-Nov-2016 09:09:40	3280.00	3533.33	3533
infant_4604305481598970292	10-Nov-2016 09:09:40	3576.67	3696.67	3697
infant_4604305481598970292	10-Nov-2016 09:09:40	3766.67	3983.33	3983
infant_4597509206363952776	10-Nov-2016 11:22:34	0.00	503.33	503
infant_4597509206363952776	10-Nov-2016 11:22:34	573.33	1903.33	1903
infant_4597509206363952776	10-Nov-2016 11:22:34	2230.00	2286.67	2287
infant_4597509206363952776	10-Nov-2016 11:22:34	2360.00	2736.67	2737
infant_4597509206363952776	10-Nov-2016 11:22:34	2790.00	3060.00	3060
infant_4597509206363952776	10-Nov-2016 11:22:34	3090.00	3690.00	3690
