time	x	y	v
0.000	NaN	NaN	NaN
3.333	NaN	NaN	NaN
6.667	NaN	NaN	NaN
10.000	NaN	NaN	NaN
13.333	NaN	NaN	NaN
16.667	NaN	NaN	NaN
20.000	NaN	NaN	NaN
23.333	NaN	NaN	NaN
26.667	NaN	NaN	NaN
30.000	NaN	NaN	NaN
33.333	NaN	NaN	NaN
36.667	NaN	NaN	NaN
40.000	NaN	NaN	NaN
43.333	NaN	NaN	NaN
46.667	NaN	NaN	NaN
50.000	NaN	NaN	NaN
53.333	NaN	NaN	NaN
56.667	NaN	NaN	NaN
60.000	NaN	NaN	NaN
63.333	NaN	NaN	NaN
66.667	NaN	NaN	NaN
70.000	NaN	NaN	NaN
73.333	NaN	NaN	NaN
76.667	NaN	NaN	NaN
80.000	NaN	NaN	NaN
83.333	NaN	NaN	NaN
86.667	NaN	NaN	NaN
90.000	1098.8	412.1	NaN
93.333	1089.2	404.4	NaN
96.667	1103.0	383.2	NaN
100.000	1095.0	419.5	951
103.333	1099.0	401.0	1518
106.667	1102.1	419.9	2077
110.000	1095.9	425.1	1289
113.333	1104.8	421.6	1688
116.667	1102.5	438.2	1367
120.000	1113.2	428.0	1322
123.333	1110.7	439.2	1165
126.667	1106.1	447.4	769
130.000	1111.3	444.0	749
133.333	1110.7	446.3	NaN
136.667	1127.6	421.0	NaN
140.000	1123.6	438.0	NaN
143.333	NaN	NaN	NaN
146.667	NaN	NaN	NaN
150.000	NaN	NaN	NaN
153.333	NaN	NaN	NaN
156.667	NaN	NaN	NaN
160.000	NaN	NaN	NaN
163.333	1130.7	453.6	NaN
166.667	1132.2	457.5	NaN
170.000	1132.8	460.5	NaN
173.333	1129.7	462.5	447
176.667	1135.3	466.6	284
180.000	1130.1	451.7	146
183.333	1143.2	448.3	345
186.667	1134.0	468.2	716
190.000	1123.0	464.1	1093
193.333	1133.8	468.9	640
196.667	1130.5	470.1	462
200.000	1132.0	470.2	817
203.333	1139.7	464.7	444
206.667	1137.6	465.0	567
210.000	1142.6	465.3	762
213.333	1134.0	464.5	666
216.667	1142.8	463.8	649
220.000	1153.7	463.6	403
223.333	1149.3	462.6	640
226.667	1146.6	465.3	439
230.000	1144.3	467.3	461
233.333	1146.4	478.1	401
236.667	1153.9	465.4	357
240.000	1145.1	470.7	624
243.333	1137.8	467.9	744
246.667	1140.5	469.3	954
250.000	1135.5	465.6	107
253.333	1137.6	473.7	396
256.667	1132.2	475.4	724
260.000	1146.4	464.2	592
263.333	1146.2	463.1	434
266.667	1150.3	463.5	73
270.000	1139.1	468.8	547
273.333	1136.3	465.6	491
276.667	1142.8	470.8	248
280.000	1140.7	469.7	75
283.333	1140.1	468.6	156
286.667	1141.4	466.1	NaN
290.000	1135.9	471.4	NaN
293.333	1137.2	469.8	NaN
296.667	NaN	NaN	NaN
300.000	NaN	NaN	NaN
303.333	NaN	NaN	NaN
306.667	NaN	NaN	NaN
310.000	NaN	NaN	NaN
313.333	NaN	NaN	NaN
316.667	1134.1	477.1	NaN
320.000	1141.8	471.0	NaN
323.333	1136.8	476.8	NaN
326.667	1147.0	490.5	737
330.000	1138.6	484.6	934
333.333	1131.5	485.0	483
336.667	1130.9	486.0	345
340.000	1133.8	490.1	366
343.333	1139.7	489.0	348
346.667	1136.8	492.3	414
350.000	1135.7	489.6	491
353.333	1134.0	490.4	395
356.667	1142.8	492.8	356
360.000	1144.1	498.3	147
363.333	1140.5	493.2	317
366.667	1140.3	491.8	651
370.000	1136.1	491.0	NaN
373.333	1130.3	496.8	NaN
376.667	1133.8	499.3	NaN
380.000	NaN	NaN	NaN
383.333	NaN	NaN	NaN
386.667	NaN	NaN	NaN
390.000	1125.5	502.6	NaN
393.333	1119.6	503.0	NaN
396.667	1123.4	508.5	NaN
400.000	1125.1	501.8	414
403.333	1124.0	501.3	450
406.667	1124.2	498.4	695
410.000	1127.2	496.2	831
413.333	1131.3	513.5	702
416.667	1138.0	511.1	626
420.000	1117.2	515.8	544
423.333	1119.7	506.0	379
426.667	1124.4	508.1	218
430.000	1121.7	506.2	504
433.333	1130.9	511.6	730
436.667	1121.5	513.9	939
440.000	1127.0	518.0	641
443.333	1129.2	516.7	NaN
446.667	1126.8	527.6	NaN
450.000	1122.8	514.5	NaN
453.333	NaN	NaN	NaN
456.667	NaN	NaN	NaN
460.000	NaN	NaN	NaN
463.333	NaN	NaN	NaN
466.667	NaN	NaN	NaN
470.000	986.5	572.7	NaN
473.333	961.5	595.5	NaN
476.667	934.1	608.0	NaN
480.000	919.3	616.9	3799
483.333	909.7	601.6	2374
486.667	914.5	599.5	1135
490.000	908.7	587.2	355
493.333	907.8	599.8	1165
496.667	913.7	603.2	1417
500.000	908.4	619.2	1514
503.333	904.3	618.5	1073
506.667	895.9	610.7	752
510.000	906.2	619.9	458
513.333	894.9	616.6	659
516.667	913.2	626.1	573
520.000	906.4	626.0	319
523.333	904.3	624.6	NaN
526.667	902.8	619.6	NaN
530.000	906.4	628.0	NaN
533.333	NaN	NaN	NaN
536.667	NaN	NaN	NaN
540.000	NaN	NaN	NaN
543.333	NaN	NaN	NaN
546.667	NaN	NaN	NaN
550.000	901.4	632.2	NaN
553.333	909.7	637.5	NaN
556.667	920.3	626.0	NaN
560.000	923.5	637.4	347
563.333	909.7	636.4	438
566.667	915.3	631.0	731
570.000	910.3	627.2	833
573.333	908.4	630.5	503
576.667	907.6	630.9	564
580.000	906.2	626.1	346
583.333	903.4	630.2	645
586.667	903.4	634.0	576
590.000	905.3	620.5	473
593.333	896.4	620.9	278
596.667	902.2	623.7	399
600.000	902.0	622.0	359
603.333	911.2	630.8	NaN
606.667	890.5	616.5	NaN
610.000	895.1	620.0	NaN
613.333	NaN	NaN	NaN
616.667	NaN	NaN	NaN
620.000	NaN	NaN	NaN
623.333	NaN	NaN	NaN
626.667	NaN	NaN	NaN
630.000	NaN	NaN	NaN
633.333	NaN	NaN	NaN
636.667	906.4	622.9	NaN
640.000	906.2	630.9	NaN
643.333	909.3	630.9	NaN
646.667	917.0	617.4	170
650.000	907.8	614.6	18
653.333	910.5	624.3	324
656.667	909.3	631.8	557
660.000	908.7	627.6	769
663.333	920.1	626.7	196
666.667	906.8	625.4	605
670.000	917.8	636.8	661
673.333	899.9	619.3	969
676.667	899.3	625.2	368
680.000	905.9	622.8	517
683.333	897.2	626.8	681
686.667	910.5	622.7	1014
690.000	915.3	618.3	NaN
693.333	908.9	624.1	NaN
696.667	922.8	629.0	NaN
700.000	NaN	NaN	NaN
703.333	NaN	NaN	NaN
706.667	NaN	NaN	NaN
710.000	NaN	NaN	NaN
713.333	902.4	588.2	NaN
716.667	908.2	634.3	NaN
720.000	898.6	628.3	NaN
723.333	898.2	614.8	1849
726.667	914.7	636.0	592
730.000	905.3	636.1	675
733.333	922.0	637.1	458
736.667	908.0	626.1	1209
740.000	909.1	628.2	1278
743.333	908.4	611.2	1171
746.667	901.4	621.3	245
750.000	897.6	618.0	219
753.333	902.8	622.3	510
756.667	909.1	624.0	361
760.000	901.6	621.3	743
763.333	888.6	610.6	887
766.667	898.8	619.9	NaN
770.000	893.4	605.4	NaN
773.333	902.2	610.3	NaN
776.667	NaN	NaN	NaN
780.000	NaN	NaN	NaN
783.333	NaN	NaN	NaN
786.667	NaN	NaN	NaN
790.000	NaN	NaN	NaN
793.333	NaN	NaN	NaN
796.667	NaN	NaN	NaN
800.000	899.3	614.4	NaN
803.333	905.5	607.7	NaN
806.667	903.9	612.1	NaN
810.000	905.1	615.2	402
813.333	904.1	617.7	601
816.667	898.2	613.7	590
820.000	900.5	620.6	646
823.333	901.8	619.4	1117
826.667	907.4	626.7	1543
830.000	916.8	620.5	1234
833.333	922.2	622.6	619
836.667	925.1	624.5	283
840.000	915.3	633.9	997
843.333	909.9	623.9	1197
846.667	906.2	624.2	1506
850.000	901.6	622.8	3292
853.333	908.5	645.5	NaN
856.667	900.5	651.5	NaN
860.000	891.5	706.5	NaN
863.333	NaN	NaN	NaN
866.667	NaN	NaN	NaN
870.000	NaN	NaN	NaN
873.333	841.2	869.2	NaN
876.667	839.6	888.5	NaN
880.000	827.5	915.1	NaN
883.333	831.2	947.9	6592
886.667	797.2	967.6	5642
890.000	802.2	973.2	4283
893.333	799.1	985.3	2813
896.667	784.9	987.8	1939
900.000	774.9	987.0	1903
903.333	788.7	990.8	1897
906.667	811.8	1015.5	1614
910.000	791.0	1011.2	1622
913.333	803.1	1015.5	1762
916.667	777.0	1010.8	1978
920.000	792.0	1023.7	1388
923.333	769.9	1026.2	1075
926.667	775.1	1031.4	NaN
930.000	778.2	1022.2	NaN
933.333	783.6	1028.2	NaN
936.667	NaN	NaN	NaN
940.000	NaN	NaN	NaN
943.333	NaN	NaN	NaN
946.667	NaN	NaN	NaN
950.000	NaN	NaN	NaN
953.333	777.4	1045.8	NaN
956.667	779.3	1047.9	NaN
960.000	783.2	1041.7	NaN
963.333	773.0	1051.9	746
966.667	791.2	1056.1	774
970.000	791.0	1054.2	769
973.333	786.6	1049.0	1111
976.667	788.2	1059.2	920
980.000	789.7	1057.8	986
983.333	805.4	1065.5	1094
986.667	805.2	1060.2	1055
990.000	796.0	1064.7	1242
993.333	807.6	1057.8	1060
996.667	808.5	1074.6	1023
1000.000	819.5	1073.3	928
1003.333	807.6	1082.5	1042
1006.667	806.6	1072.2	NaN
1010.000	810.4	1077.9	NaN
1013.333	837.7	1073.6	NaN
1016.667	NaN	NaN	NaN
1020.000	NaN	NaN	NaN
1023.333	NaN	NaN	NaN
1026.667	NaN	NaN	NaN
1030.000	812.7	1072.2	NaN
1033.333	823.7	1084.3	NaN
1036.667	828.9	1078.8	NaN
1040.000	806.2	1080.4	120
1043.333	825.8	1073.3	918
1046.667	821.0	1077.9	1080
1050.000	812.7	1080.8	506
1053.333	802.4	1074.9	1405
1056.667	802.6	1075.0	475
1060.000	812.5	1083.7	735
1063.333	793.0	1084.0	1157
1066.667	818.5	1081.1	1144
1070.000	821.6	1089.6	438
1073.333	822.7	1074.5	424
1076.667	818.7	1093.9	530
1080.000	806.6	1084.4	629
1083.333	815.0	1080.5	NaN
1086.667	811.8	1082.5	NaN
1090.000	812.2	1080.9	NaN
1093.333	NaN	NaN	NaN
1096.667	NaN	NaN	NaN
1100.000	NaN	NaN	NaN
1103.333	NaN	NaN	NaN
1106.667	NaN	NaN	NaN
1110.000	NaN	NaN	NaN
1113.333	NaN	NaN	NaN
1116.667	813.3	1084.3	NaN
1120.000	811.0	1087.2	NaN
1123.333	808.7	1085.5	NaN
1126.667	817.9	1079.7	407
1130.000	821.4	1083.5	474
1133.333	815.8	1087.3	333
1136.667	818.3	1082.5	197
1140.000	819.1	1081.4	334
1143.333	819.1	1086.9	473
1146.667	823.1	1075.5	316
1150.000	817.3	1079.6	407
1153.333	828.3	1084.8	211
1156.667	822.5	1083.6	262
1160.000	827.7	1080.3	187
1163.333	819.5	1086.4	454
1166.667	822.5	1080.5	455
1170.000	821.6	1087.2	NaN
1173.333	822.9	1094.0	NaN
1176.667	822.7	1088.1	NaN
1180.000	NaN	NaN	NaN
1183.333	NaN	NaN	NaN
1186.667	NaN	NaN	NaN
1190.000	817.7	1080.4	NaN
1193.333	823.5	1086.0	NaN
1196.667	820.0	1093.8	NaN
1200.000	826.6	1078.7	378
1203.333	815.0	1079.0	465
1206.667	817.3	1085.2	79
1210.000	812.0	1083.6	127
1213.333	819.8	1082.8	605
1216.667	823.5	1088.2	337
1220.000	820.6	1077.3	187
1223.333	827.5	1086.3	412
1226.667	817.0	1087.5	494
1230.000	817.3	1084.4	434
1233.333	812.9	1078.1	570
1236.667	816.8	1086.3	689
1240.000	817.2	1086.7	791
1243.333	818.3	1101.3	NaN
1246.667	824.3	1092.6	NaN
1250.000	826.6	1087.2	NaN
1253.333	NaN	NaN	NaN
1256.667	NaN	NaN	NaN
1260.000	NaN	NaN	NaN
1263.333	NaN	NaN	NaN
1266.667	NaN	NaN	NaN
1270.000	322.2	1027.4	NaN
1273.333	271.5	1025.5	NaN
1276.667	NaN	NaN	NaN
1280.000	NaN	NaN	NaN
1283.333	268.2	1044.8	NaN
1286.667	309.7	1048.0	NaN
1290.000	364.8	1044.3	NaN
1293.333	321.2	1034.9	6616
1296.667	264.0	1052.6	285
1300.000	433.0	1049.8	3302
1303.333	425.3	1049.7	6097
1306.667	238.7	1033.5	4150
1310.000	465.2	1073.1	410
1313.333	440.8	1042.6	1914
1316.667	374.4	1056.0	2202
1320.000	393.8	1053.9	4374
1323.333	293.2	1050.1	2773
1326.667	421.2	1000.7	4339
1330.000	400.3	1016.5	1816
1333.333	442.0	1004.9	1112
1336.667	407.2	1009.9	5147
1340.000	324.3	1024.4	4724
1343.333	384.2	1017.1	3902
1346.667	312.0	1010.9	1908
1350.000	347.7	1007.6	2872
1353.333	365.0	998.7	2205
1356.667	333.1	1025.0	5170
1360.000	429.1	1010.6	3935
1363.333	379.2	1018.8	2100
1366.667	430.5	1002.1	1150
1370.000	410.3	1021.6	2942
1373.333	377.9	1012.3	877
1376.667	392.6	1020.8	1354
1380.000	346.2	1007.1	301
1383.333	414.1	1018.5	1185
1386.667	396.7	1011.2	403
1390.000	399.6	1020.3	1106
1393.333	319.7	1014.4	2853
1396.667	417.0	1027.7	581
1400.000	394.0	1024.5	597
1403.333	321.8	1016.1	2211
1406.667	411.3	1023.7	826
1410.000	388.8	1018.3	2722
1413.333	401.5	1023.3	3561
1416.667	414.0	1019.3	550
1420.000	420.5	1022.2	1222
1423.333	417.0	1031.8	2233
1426.667	403.2	1014.0	1586
1430.000	424.1	1026.6	3218
1433.333	331.0	1019.1	4284
1436.667	422.2	1017.5	4593
1440.000	342.5	1012.6	4399
1443.333	325.4	1023.1	2803
1446.667	322.4	1013.3	1544
1450.000	325.6	1018.9	3518
1453.333	315.1	1023.2	4194
1456.667	392.4	1009.9	2989
