time	x	y	v
0.000	978.2	518.6	530
3.333	970.9	514.6	530
6.667	971.7	523.9	530
10.000	967.3	519.2	530
13.333	973.1	525.9	639
16.667	966.7	511.1	66
20.000	970.6	533.4	387
23.333	965.0	529.6	483
26.667	976.1	514.6	381
30.000	977.5	517.4	425
33.333	971.1	514.6	314
36.667	973.6	524.6	835
40.000	967.1	523.6	558
43.333	963.8	526.2	437
46.667	969.8	525.6	551
50.000	974.4	525.3	679
53.333	981.3	520.6	626
56.667	973.1	515.1	778
60.000	961.5	512.0	444
63.333	963.8	520.1	530
66.667	975.4	509.1	850
70.000	974.4	519.4	922
73.333	965.6	531.6	725
76.667	976.1	527.0	222
80.000	966.0	527.0	572
83.333	975.2	527.5	631
86.667	969.4	509.7	433
90.000	974.8	516.2	229
93.333	962.9	525.1	576
96.667	969.0	541.8	120
100.000	967.7	506.8	94
103.333	969.2	505.3	432
106.667	967.9	522.2	282
110.000	974.2	529.5	902
113.333	968.1	518.0	464
116.667	971.3	534.1	472
120.000	972.5	516.5	241
123.333	980.5	512.9	277
126.667	972.9	523.7	377
130.000	971.5	526.2	350
133.333	974.0	514.8	329
136.667	969.6	519.6	190
140.000	970.6	508.6	205
143.333	976.5	533.3	106
146.667	969.6	526.8	406
150.000	968.8	519.0	607
153.333	971.9	507.6	1572
156.667	967.3	513.0	1021
160.000	968.4	511.2	336
163.333	981.9	497.0	434
166.667	967.3	509.0	740
170.000	972.3	514.4	932
173.333	968.4	520.9	948
176.667	975.7	523.2	436
180.000	973.8	518.7	486
183.333	977.3	517.1	407
186.667	975.2	504.0	395
190.000	979.0	518.1	237
193.333	971.3	517.8	741
196.667	967.9	515.1	730
200.000	974.0	515.5	316
203.333	966.0	527.3	12
206.667	965.2	512.8	643
210.000	974.0	518.8	761
213.333	969.8	516.1	975
216.667	967.3	497.4	887
220.000	963.6	511.9	862
223.333	967.3	504.7	445
226.667	966.7	496.5	599
230.000	971.1	503.2	1634
233.333	957.3	506.8	4128
236.667	978.6	518.0	6717
240.000	998.4	532.0	8552
243.333	1042.2	558.5	9260
246.667	1079.0	567.9	7529
250.000	1094.2	590.3	5610
253.333	1094.4	604.5	3707
256.667	1083.1	601.7	2800
260.000	1083.5	620.1	2533
263.333	1057.2	634.3	2405
266.667	1053.9	602.1	1836
270.000	1054.8	605.2	1896
273.333	1048.7	616.2	847
276.667	1052.9	595.5	434
280.000	1065.4	586.8	481
283.333	1057.3	622.4	657
286.667	1060.0	602.2	1327
290.000	1060.8	605.6	316
293.333	1060.6	617.9	879
296.667	1064.4	620.6	925
300.000	1069.8	585.8	970
303.333	1059.3	602.7	1345
306.667	1058.5	586.0	312
310.000	1066.2	602.6	1106
313.333	1057.0	588.4	1013
316.667	1065.4	610.7	1922
320.000	1071.0	613.8	2628
323.333	1063.1	610.7	2058
326.667	1068.9	630.5	849
330.000	1058.9	656.3	2049
333.333	1057.0	616.2	2141
336.667	1061.8	616.0	359
340.000	1056.6	675.8	525
343.333	1065.2	660.4	596
346.667	1056.8	615.7	942
350.000	1066.0	627.7	2052
353.333	1069.6	638.6	726
356.667	1053.7	622.4	814
360.000	1058.1	629.6	924
363.333	1062.7	631.0	634
366.667	1064.3	641.7	1653
370.000	1067.5	651.5	1702
373.333	1066.2	633.3	800
376.667	1064.8	661.3	250
380.000	1066.6	664.2	364
383.333	1066.9	637.2	882
386.667	1056.8	641.6	299
390.000	1062.7	658.5	169
393.333	1060.4	668.1	78
396.667	1064.4	658.8	704
400.000	1063.9	636.8	950
403.333	1064.1	640.1	1027
406.667	1061.8	643.6	1007
410.000	1057.9	651.8	476
413.333	1070.4	638.9	112
416.667	1066.2	622.4	591
420.000	1063.7	635.9	1321
423.333	1062.0	652.1	2194
426.667	1069.6	660.7	671
430.000	1054.5	668.1	992
433.333	1059.8	666.5	976
436.667	1065.2	616.7	1157
440.000	1056.0	628.0	604
443.333	1062.7	661.1	339
446.667	1059.6	642.7	680
450.000	1064.3	652.5	978
453.333	1062.7	627.7	989
456.667	1057.9	640.8	350
460.000	1067.3	617.5	770
463.333	1067.5	652.0	1421
466.667	1055.4	635.6	1032
470.000	1063.3	667.3	477
473.333	1076.9	645.9	247
476.667	1067.1	645.5	253
480.000	1061.4	633.2	570
483.333	1062.7	653.2	799
486.667	1056.8	655.9	694
490.000	1070.8	674.2	1905
493.333	1069.2	643.1	2673
496.667	1062.5	610.5	2497
500.000	1058.7	606.6	1773
503.333	1057.9	624.3	237
506.667	1062.1	623.9	1311
510.000	1067.5	628.1	834
513.333	1072.1	626.1	486
516.667	1072.9	630.3	1331
520.000	1062.5	621.4	1763
523.333	1062.7	611.8	1574
526.667	1072.1	595.1	1321
530.000	1066.6	600.3	456
533.333	1078.7	606.2	1213
536.667	1069.2	604.0	1469
540.000	1066.2	632.8	294
543.333	1070.0	622.9	418
546.667	1072.9	616.8	560
550.000	1061.2	588.8	671
553.333	1069.1	624.3	514
556.667	1068.5	603.7	592
560.000	1063.3	622.8	2144
