time	x	y	v
0.000	958.3	450.8	191
3.333	922.4	449.2	191
6.667	947.9	448.8	191
10.000	938.3	445.1	191
13.333	949.2	462.5	646
16.667	944.3	446.0	395
20.000	942.3	442.5	241
23.333	943.3	459.0	529
26.667	937.3	438.5	550
30.000	952.9	452.7	594
33.333	929.1	455.8	1486
36.667	959.2	453.6	1585
40.000	952.9	441.7	1043
43.333	976.3	448.3	1341
46.667	960.6	430.5	2022
50.000	934.1	439.9	2363
53.333	920.4	433.7	1531
56.667	937.2	436.9	790
60.000	918.9	445.9	1206
63.333	955.6	442.6	1705
66.667	948.1	449.2	1508
70.000	937.2	453.1	1084
73.333	945.6	461.8	214
76.667	959.8	454.8	404
80.000	948.9	444.4	481
83.333	950.0	451.3	768
86.667	951.0	455.3	239
90.000	929.5	445.5	396
93.333	946.0	450.0	936
96.667	969.6	445.6	853
100.000	939.5	437.8	701
103.333	953.3	435.2	973
106.667	939.3	439.8	1073
110.000	961.2	457.2	648
113.333	976.9	458.5	1024
116.667	929.9	455.7	965
120.000	937.9	437.6	501
123.333	935.0	449.1	599
126.667	939.6	452.7	1641
130.000	987.3	447.9	911
133.333	947.9	442.8	503
136.667	954.8	466.9	88
140.000	942.1	449.0	737
143.333	955.6	456.0	279
146.667	960.0	445.7	460
150.000	956.9	456.0	500
153.333	949.1	452.8	1287
156.667	940.0	453.8	1060
160.000	958.3	463.4	765
163.333	925.2	459.9	613
166.667	948.7	454.6	233
170.000	939.8	461.2	685
173.333	941.2	466.3	776
176.667	947.1	444.2	526
180.000	933.3	453.0	974
183.333	956.0	459.0	1140
186.667	927.7	470.7	381
190.000	918.3	440.6	1218
193.333	927.6	455.4	2597
196.667	953.5	442.4	2668
200.000	966.3	447.8	2588
203.333	975.6	416.4	1520
206.667	944.3	441.2	1403
210.000	980.4	458.1	1316
213.333	963.6	454.8	1950
216.667	959.0	467.1	548
220.000	961.3	449.3	1359
223.333	971.5	468.7	1171
226.667	936.8	445.5	951
230.000	953.5	452.1	830
233.333	945.8	445.1	532
236.667	965.0	447.8	1388
240.000	939.3	452.5	863
243.333	979.8	456.3	627
246.667	956.7	465.0	472
250.000	946.0	462.3	746
253.333	955.4	450.5	963
256.667	976.7	456.6	1538
260.000	962.7	467.2	1076
263.333	995.5	457.4	660
266.667	966.9	477.1	1106
270.000	948.9	473.3	1081
273.333	956.7	449.2	1338
276.667	967.3	444.7	615
280.000	954.6	470.3	107
283.333	958.3	457.7	847
286.667	978.4	471.9	633
290.000	934.1	454.1	907
293.333	948.3	455.9	939
296.667	962.3	446.1	815
300.000	957.3	455.5	779
303.333	939.6	453.6	658
306.667	952.3	456.0	627
310.000	962.3	458.0	403
313.333	961.0	465.0	728
316.667	964.0	453.9	1177
320.000	950.2	455.9	1187
323.333	962.1	448.3	928
326.667	953.9	429.0	961
330.000	974.0	447.6	902
333.333	953.7	449.4	905
336.667	927.9	456.6	1306
340.000	946.2	451.5	872
343.333	960.6	447.8	1119
346.667	932.0	451.3	1344
350.000	956.0	465.6	808
353.333	965.2	467.2	415
356.667	947.7	468.4	865
360.000	968.4	436.8	420
363.333	946.0	467.4	446
366.667	964.4	461.4	787
370.000	969.8	472.7	1486
373.333	938.3	459.3	1176
376.667	949.8	473.9	1201
380.000	933.9	455.0	1770
383.333	957.9	437.9	819
386.667	957.9	452.2	256
390.000	946.6	434.9	661
393.333	940.0	461.9	1414
396.667	951.7	462.7	866
400.000	947.3	455.5	1017
403.333	934.5	459.8	797
406.667	949.6	460.8	1007
410.000	971.5	455.2	877
413.333	950.2	470.8	506
416.667	941.2	485.1	238
420.000	965.0	451.0	217
423.333	949.4	460.7	907
426.667	953.9	468.6	1182
430.000	972.1	461.3	296
433.333	950.8	458.7	544
436.667	974.8	461.2	365
440.000	956.9	458.9	1218
443.333	963.1	470.7	1138
446.667	966.5	469.6	1203
450.000	937.9	476.8	297
453.333	941.4	462.1	571
456.667	956.4	461.3	612
460.000	961.2	470.9	901
463.333	947.9	462.5	947
466.667	964.2	491.8	767
470.000	953.5	454.9	785
473.333	970.8	451.9	787
476.667	959.8	455.7	911
480.000	959.4	465.8	749
483.333	953.3	455.4	1261
486.667	955.2	461.6	45
490.000	957.9	470.3	889
493.333	954.6	477.9	1087
496.667	960.2	442.0	372
500.000	982.3	473.9	516
503.333	965.2	470.8	1215
506.667	947.3	472.4	418
510.000	947.5	455.9	2071
513.333	938.3	459.1	4687
516.667	984.0	450.6	7364
520.000	999.7	433.3	8541
523.333	1047.4	431.1	8125
526.667	1062.1	389.1	6651
530.000	1057.2	350.6	5805
533.333	1039.5	354.1	5292
536.667	1054.5	349.2	3717
540.000	1041.4	323.2	3943
543.333	1035.8	313.0	5906
546.667	1035.6	316.0	6076
550.000	1034.1	269.6	5261
553.333	1019.7	229.3	4180
556.667	1012.2	246.1	3068
560.000	1033.9	235.5	744
563.333	1023.2	246.1	2110
566.667	1026.8	234.8	1671
570.000	1048.7	263.1	1345
573.333	1052.2	255.0	975
576.667	1040.4	245.2	221
580.000	1055.8	229.7	435
583.333	1036.0	262.8	503
586.667	1036.0	250.0	1228
590.000	1051.0	251.3	1292
593.333	1040.1	254.6	1881
596.667	1059.5	268.2	1743
600.000	1048.5	263.6	612
603.333	1083.3	252.4	598
606.667	1057.0	276.2	992
610.000	1044.5	256.4	690
613.333	1061.2	270.5	1106
616.667	1033.7	268.6	321
620.000	1058.9	257.7	742
623.333	1052.9	271.5	751
626.667	1042.4	268.2	813
630.000	1054.7	279.7	154
633.333	1032.2	270.8	495
636.667	1051.8	282.4	508
640.000	1060.8	253.8	774
643.333	1055.8	274.2	831
646.667	1047.7	275.5	987
650.000	1061.8	264.3	867
653.333	1047.7	256.9	762
656.667	1050.0	254.1	356
660.000	1038.7	265.9	190
663.333	1047.2	269.2	1061
666.667	1054.1	260.2	1235
670.000	1063.9	259.5	1177
673.333	1039.3	287.7	1120
676.667	1044.3	281.2	934
680.000	1033.2	283.2	456
683.333	1049.1	276.2	1107
686.667	1043.5	269.0	1083
690.000	1045.4	275.8	1029
693.333	1049.9	264.9	832
696.667	1035.8	259.8	757
700.000	1026.2	266.4	650
703.333	1038.0	284.4	1294
706.667	1048.1	284.9	1269
710.000	1055.4	272.2	764
713.333	1058.9	278.1	802
716.667	1047.7	256.3	1248
720.000	1039.3	282.1	713
723.333	1040.8	267.2	120
726.667	1028.9	271.1	790
730.000	1057.0	265.4	1214
733.333	1053.5	278.3	1350
736.667	1057.3	261.8	1153
740.000	1049.5	259.5	1108
743.333	1063.7	255.6	702
746.667	1033.2	248.7	325
750.000	1051.2	257.3	597
753.333	1054.8	264.7	943
756.667	1064.6	265.4	1190
760.000	1043.1	266.2	1081
763.333	1050.6	270.5	254
766.667	1056.4	271.2	381
770.000	1045.1	283.4	495
773.333	1071.0	253.6	368
776.667	1050.2	281.1	680
780.000	1053.9	266.1	1030
783.333	1059.6	267.7	1192
786.667	1036.6	263.3	89
790.000	1036.6	266.2	471
793.333	1055.0	285.1	861
796.667	1054.7	267.7	447
800.000	1039.1	267.3	1169
803.333	1027.0	274.3	1291
806.667	1045.4	277.5	1075
810.000	1040.3	234.8	1136
813.333	1054.3	264.4	1001
816.667	1060.6	256.4	264
820.000	1033.7	254.4	1660
823.333	1043.1	255.2	1298
826.667	1042.4	265.4	1814
830.000	1044.7	285.3	1645
833.333	1033.3	269.9	1433
836.667	1058.7	292.5	794
840.000	1053.1	271.7	891
843.333	1042.2	291.8	389
846.667	1062.0	257.5	1891
850.000	1049.3	272.9	1051
853.333	1037.8	275.6	1217
856.667	1033.2	247.8	937
860.000	1051.2	266.5	1013
863.333	1034.9	261.9	1637
866.667	1038.0	266.8	1859
870.000	1018.2	265.8	2607
873.333	1001.3	261.3	2166
876.667	1015.1	260.4	1524
880.000	995.9	261.3	1003
883.333	1000.1	245.7	288
886.667	1009.3	259.0	878
890.000	996.3	249.6	1623
893.333	1018.0	271.6	1325
896.667	1025.7	265.2	893
900.000	1022.2	264.4	703
903.333	1015.7	260.3	799
906.667	1012.4	275.9	717
910.000	999.0	269.8	196
913.333	1023.7	245.2	145
916.667	1013.2	260.5	736
920.000	1015.1	271.0	981
923.333	1004.7	267.6	1704
926.667	1006.7	291.2	1310
930.000	1005.3	266.2	1104
933.333	996.7	274.3	560
936.667	1012.8	297.5	1072
940.000	985.3	276.9	135
943.333	999.7	261.7	954
946.667	996.5	265.0	1321
950.000	1010.7	280.3	908
953.333	1008.4	263.6	642
956.667	1011.6	263.2	104
960.000	996.9	260.6	479
963.333	1004.9	289.4	1008
966.667	1007.2	260.9	1149
970.000	1010.3	287.8	943
973.333	1027.0	270.2	586
976.667	1018.4	278.7	732
980.000	1010.5	267.7	1350
983.333	1007.0	271.1	1426
986.667	1019.7	250.7	912
990.000	990.5	272.5	475
993.333	1002.4	261.0	620
996.667	1000.9	281.9	570
1000.000	1021.2	271.8	288
1003.333	1011.8	270.8	681
1006.667	988.8	262.5	610
1010.000	1004.5	272.6	230
1013.333	989.8	268.1	782
1016.667	1007.8	274.4	1681
1020.000	1018.9	262.1	1147
1023.333	1013.8	278.1	385
1026.667	1023.0	245.7	909
1030.000	1009.3	265.4	1562
1033.333	998.4	274.9	940
1036.667	998.4	284.1	1376
1040.000	1002.8	282.5	285
1043.333	1018.0	273.6	596
1046.667	1008.4	279.8	1136
1050.000	998.6	274.1	569
1053.333	1009.0	268.8	574
1056.667	1020.1	263.5	610
1060.000	1011.8	278.7	1047
1063.333	1018.8	263.2	999
1066.667	1010.3	274.1	689
1070.000	1017.0	297.2	509
1073.333	995.3	274.4	505
1076.667	1016.8	270.5	1145
1080.000	1006.7	284.7	877
1083.333	1006.8	271.3	73
1086.667	999.6	255.1	816
1090.000	1008.4	284.1	619
1093.333	1001.5	273.9	361
1096.667	998.0	260.4	494
1100.000	996.3	274.4	788
1103.333	1005.7	275.3	128
1106.667	990.0	268.8	370
1110.000	998.6	263.1	982
1113.333	1001.9	270.2	1109
1116.667	985.3	269.4	311
1120.000	991.5	251.0	797
1123.333	998.0	252.4	815
1126.667	999.9	274.9	1406
1130.000	1006.3	288.0	1473
1133.333	1007.4	261.8	591
1136.667	1002.4	281.7	1007
1140.000	1013.0	272.9	1371
1143.333	998.6	272.4	898
1146.667	1020.1	255.2	647
1150.000	1018.4	257.5	33
1153.333	1002.4	257.0	717
1156.667	1007.2	277.6	1208
1160.000	1013.6	269.8	737
1163.333	1015.9	276.3	537
1166.667	1001.7	272.3	1028
1170.000	1004.7	267.7	720
1173.333	994.9	273.1	504
1176.667	992.6	287.1	1595
1180.000	1018.6	243.9	1863
1183.333	1022.4	281.2	973
1186.667	1025.1	297.6	1211
1190.000	1010.5	298.9	1386
1193.333	1009.0	258.6	982
1196.667	1020.9	304.6	872
1200.000	1018.2	283.9	653
1203.333	994.4	279.5	153
1206.667	1018.2	279.3	747
1210.000	1018.2	273.8	553
1213.333	1013.4	284.6	728
1216.667	1026.0	285.0	590
1220.000	1015.7	276.0	841
1223.333	1012.2	290.5	630
1226.667	1005.9	261.1	1236
1230.000	1012.2	266.5	574
1233.333	1014.0	286.3	597
1236.667	991.1	272.9	932
1240.000	1017.2	264.5	575
1243.333	998.6	273.0	62
1246.667	1016.1	293.0	273
1250.000	1008.2	279.9	692
1253.333	1001.5	273.3	1236
1256.667	996.7	273.0	1537
1260.000	1009.2	254.9	1102
1263.333	1012.2	262.7	643
1266.667	991.9	266.8	1060
1270.000	1006.8	253.6	1855
1273.333	988.6	266.2	1062
1276.667	979.2	269.1	908
1280.000	979.2	273.5	1597
1283.333	1001.5	269.9	1766
1286.667	1017.4	274.5	2221
1290.000	1019.9	277.7	1301
1293.333	1001.9	274.2	799
1296.667	1026.6	273.7	495
1300.000	1008.0	268.4	463
1303.333	1028.5	266.0	627
1306.667	1015.7	270.1	644
1310.000	995.7	281.4	403
1313.333	1000.7	271.8	336
1316.667	1026.0	277.8	745
1320.000	1018.9	248.2	892
1323.333	1007.2	276.6	876
1326.667	1017.6	264.2	892
1330.000	1018.4	289.3	1757
1333.333	1033.3	255.7	1781
1336.667	1040.4	267.1	1312
1340.000	1044.9	269.5	759
1343.333	1028.0	250.0	742
1346.667	1047.7	279.8	992
1350.000	1036.0	274.1	1579
1353.333	1015.7	259.7	746
1356.667	1026.6	261.4	1358
1360.000	1008.4	258.4	431
1363.333	1034.5	264.4	422
1366.667	1027.2	252.0	456
1370.000	1013.0	274.1	653
1373.333	1012.8	265.2	983
1376.667	1034.9	267.2	614
1380.000	1022.0	270.3	828
1383.333	1007.0	273.9	1131
1386.667	1020.3	267.8	1715
1390.000	1004.2	248.0	1311
1393.333	1002.0	263.8	1329
1396.667	1012.0	241.8	710
1400.000	1032.2	252.9	1035
1403.333	1020.9	252.5	282
1406.667	1021.1	266.1	1232
1410.000	1017.8	256.4	1339
1413.333	1010.7	249.8	1114
1416.667	995.7	264.2	949
1420.000	1012.8	263.5	874
1423.333	1013.0	279.4	479
1426.667	1006.7	270.4	1439
1430.000	1013.0	264.7	235
1433.333	1014.1	254.6	516
1436.667	1034.7	254.7	535
1440.000	996.1	278.0	585
1443.333	1024.3	266.5	625
1446.667	1021.1	256.6	576
1450.000	1025.5	247.3	1310
1453.333	1026.8	254.0	928
1456.667	1016.3	259.3	294
1460.000	1013.8	245.5	772
1463.333	1004.4	262.5	778
1466.667	1039.5	258.4	952
1470.000	1044.1	249.8	308
1473.333	1023.6	252.1	644
1476.667	1023.9	248.1	1467
1480.000	1014.9	260.8	1387
1483.333	1014.5	246.2	1042
1486.667	1021.4	278.6	572
1490.000	1009.0	249.7	373
1493.333	1013.6	272.2	147
1496.667	1017.8	254.8	1494
1500.000	1021.4	267.2	1044
1503.333	1014.9	249.0	958
1506.667	1020.3	234.6	305
1510.000	1013.8	245.3	236
1513.333	1005.9	261.6	758
1516.667	1021.4	253.5	772
1520.000	1023.6	248.1	611
1523.333	1016.1	214.5	658
1526.667	1003.0	237.7	346
1530.000	1029.7	259.6	198
1533.333	1021.8	246.6	989
1536.667	1013.2	249.0	669
1540.000	1024.3	225.5	932
1543.333	1013.0	256.4	398
1546.667	1026.6	230.9	911
1550.000	1023.6	238.8	901
1553.333	1020.9	262.0	197
1556.667	1036.4	244.9	1119
1560.000	1024.7	247.0	746
1563.333	1010.1	237.5	869
1566.667	1005.1	255.7	1456
1570.000	1022.4	256.5	1354
1573.333	1010.1	256.1	1217
1576.667	1013.8	267.9	468
1580.000	1007.6	266.7	117
1583.333	1008.8	264.2	427
1586.667	1023.0	259.3	229
1590.000	1018.6	257.6	220
1593.333	1013.6	259.3	641
1596.667	1008.0	268.1	83
1600.000	1016.1	259.2	144
1603.333	1031.0	246.7	445
1606.667	1011.3	267.0	299
1610.000	1016.4	261.6	603
1613.333	1022.4	256.0	903
1616.667	1012.8	256.9	691
1620.000	1005.9	253.9	546
1623.333	1007.8	259.0	279
1626.667	1009.9	252.0	804
1630.000	1011.5	255.5	890
1633.333	1018.2	265.4	114
1636.667	1027.8	256.1	197
1640.000	1016.6	258.3	676
1643.333	997.1	258.0	849
1646.667	1024.9	248.9	843
1650.000	1011.5	245.6	1325
1653.333	1011.8	253.4	943
1656.667	1017.4	238.8	398
1660.000	1041.8	246.9	641
1663.333	1011.3	251.3	647
1666.667	1012.6	259.4	1127
1670.000	1014.5	257.3	1040
1673.333	1003.4	238.0	428
1676.667	1010.3	257.9	72
1680.000	1013.2	250.8	261
1683.333	1002.0	265.4	512
1686.667	1019.9	250.0	239
1690.000	1014.1	244.8	358
1693.333	1006.8	260.6	270
1696.667	1017.6	260.4	339
1700.000	1012.8	260.2	674
1703.333	1013.0	257.5	1079
1706.667	1013.6	232.5	1132
1710.000	990.5	260.9	337
1713.333	1005.3	242.0	195
1716.667	1004.9	246.7	729
1720.000	1013.0	257.4	1036
1723.333	1014.5	246.9	256
1726.667	1010.1	253.7	546
1730.000	1012.0	237.0	1066
1733.333	996.9	256.2	828
1736.667	999.6	251.5	217
1740.000	994.4	256.6	124
1743.333	1003.6	237.3	513
1746.667	1010.5	256.3	856
1750.000	1001.9	245.5	649
1753.333	1003.4	268.9	1152
1756.667	1008.0	263.3	288
1760.000	1007.2	250.1	466
1763.333	999.0	271.0	643
1766.667	1004.4	251.4	208
1770.000	994.2	265.0	520
1773.333	1009.0	247.9	898
1776.667	1005.7	260.9	667
1780.000	1016.8	253.8	1164
1783.333	1005.9	250.3	222
1786.667	1009.5	245.6	84
1790.000	1020.1	245.3	162
1793.333	999.4	254.6	444
1796.667	1012.8	259.5	446
1800.000	1011.1	246.9	520
