time	x	y	v
0.000	819.6	472.1	274
3.333	824.4	474.6	274
6.667	817.0	472.1	274
10.000	819.3	471.7	274
13.333	826.8	466.9	508
16.667	824.1	465.4	517
20.000	818.1	471.5	218
23.333	823.3	461.3	349
26.667	826.2	464.2	442
30.000	823.5	469.2	513
33.333	832.5	459.5	91
36.667	826.0	463.3	244
40.000	827.7	463.2	271
43.333	821.2	466.7	494
46.667	822.0	462.8	382
50.000	824.1	468.3	61
53.333	825.0	467.4	265
56.667	820.8	470.2	79
60.000	827.3	461.2	87
63.333	824.8	461.6	299
66.667	822.7	468.0	346
70.000	822.9	473.1	211
73.333	831.9	469.6	109
76.667	823.7	470.1	362
80.000	822.1	460.8	500
83.333	826.9	464.6	274
86.667	822.1	465.4	38
90.000	817.0	467.2	275
93.333	828.1	468.2	261
96.667	822.1	465.2	516
100.000	830.0	464.9	484
103.333	828.1	465.7	261
106.667	830.0	465.5	431
110.000	827.9	473.8	503
113.333	827.5	469.7	423
116.667	821.6	472.5	393
120.000	820.8	465.2	216
123.333	824.3	471.5	148
126.667	824.1	474.6	306
130.000	823.5	474.2	439
133.333	826.2	469.9	45
136.667	824.8	475.3	291
140.000	824.6	476.9	255
143.333	824.8	469.5	234
146.667	825.2	466.5	202
150.000	823.9	470.6	389
153.333	820.2	480.1	635
156.667	824.1	477.7	605
160.000	827.7	479.0	186
163.333	829.1	477.6	321
166.667	826.2	479.6	130
170.000	823.1	474.0	271
173.333	829.4	476.4	159
176.667	825.6	476.6	204
180.000	826.9	472.5	155
183.333	831.9	478.9	146
186.667	826.8	474.8	115
190.000	826.6	471.3	143
193.333	827.3	474.9	227
196.667	827.9	481.0	297
200.000	831.0	475.2	264
203.333	824.6	481.1	315
206.667	833.1	474.9	230
210.000	826.0	479.2	83
213.333	837.7	476.3	124
216.667	829.4	477.9	385
220.000	827.9	478.9	493
223.333	823.3	480.2	642
226.667	826.2	474.0	339
230.000	823.1	471.2	310
233.333	823.7	475.6	228
236.667	824.8	475.6	274
240.000	828.5	471.7	296
243.333	826.0	475.0	217
246.667	826.8	480.3	341
250.000	822.9	477.3	191
253.333	825.8	478.4	190
256.667	821.6	479.1	375
260.000	831.2	475.5	458
263.333	829.2	476.3	444
266.667	829.4	474.1	340
270.000	825.4	468.9	288
273.333	833.3	475.6	547
276.667	831.7	479.1	770
280.000	824.6	481.4	782
283.333	829.1	485.0	461
286.667	826.8	485.2	270
290.000	826.4	484.5	184
293.333	827.1	481.9	165
296.667	825.6	485.4	266
300.000	827.3	487.9	197
303.333	825.6	486.9	151
306.667	829.6	489.6	152
310.000	829.8	482.2	199
313.333	828.1	482.2	100
