time	x	y	v
0.000	1001.5	564.1	209
3.333	1007.6	565.7	209
6.667	1002.0	568.6	209
10.000	1008.0	568.6	209
13.333	1009.3	563.7	209
16.667	1001.9	568.4	202
20.000	1009.2	565.6	276
23.333	1007.2	561.7	152
26.667	1001.9	566.4	230
30.000	1006.1	562.1	76
33.333	1011.5	563.5	306
36.667	1007.8	568.8	164
40.000	1006.1	564.1	65
43.333	1011.6	566.5	338
46.667	1004.9	564.4	240
50.000	1009.7	560.4	114
53.333	1001.3	564.1	183
56.667	1007.2	564.8	73
60.000	1011.5	568.6	51
63.333	1002.4	561.8	204
66.667	1008.6	561.3	186
70.000	1004.9	562.9	88
73.333	1001.5	561.9	186
76.667	1009.9	564.1	300
80.000	1006.1	566.9	108
83.333	1007.0	561.2	161
86.667	997.2	564.8	324
90.000	1006.5	559.4	137
93.333	1007.2	560.7	195
96.667	1000.3	564.3	317
100.000	1003.6	568.4	212
103.333	1008.2	562.2	278
106.667	1005.1	566.5	545
110.000	1010.3	560.5	393
113.333	1005.9	557.5	104
116.667	1012.2	562.8	159
120.000	1006.1	560.1	539
123.333	1009.9	564.5	405
126.667	1001.1	565.5	331
130.000	1004.0	567.9	104
133.333	1004.9	561.9	238
136.667	1004.7	559.3	509
140.000	1006.1	562.4	301
143.333	1003.6	562.6	187
146.667	1007.8	554.6	28
150.000	1003.4	562.4	121
153.333	1007.6	557.2	237
156.667	1004.5	562.5	445
160.000	1004.5	557.9	183
163.333	1002.0	566.9	293
166.667	1000.1	561.3	57
170.000	1004.5	561.4	256
173.333	1002.4	563.0	239
176.667	1006.3	562.2	389
180.000	1003.6	568.0	424
183.333	1006.3	564.3	125
186.667	1005.1	567.9	80
190.000	1004.4	570.6	417
193.333	1004.2	561.3	245
196.667	1004.7	562.9	427
200.000	1005.5	558.1	506
203.333	1008.4	566.1	55
206.667	1001.7	558.6	132
210.000	1004.9	555.6	350
213.333	1006.3	567.4	216
216.667	1002.4	563.1	292
220.000	1002.0	566.4	293
223.333	1002.4	556.8	115
226.667	1003.8	567.1	149
230.000	999.7	563.9	134
233.333	1004.5	564.6	238
236.667	1000.7	566.5	175
240.000	1006.7	562.7	265
243.333	1006.5	562.9	208
246.667	1004.0	569.3	334
250.000	1006.3	563.7	308
253.333	1006.5	568.7	50
256.667	1001.9	572.5	238
260.000	1001.3	562.2	393
263.333	1008.2	564.8	347
266.667	1004.4	563.2	217
270.000	1017.8	569.8	42
273.333	1000.9	561.3	303
276.667	1005.3	569.4	279
280.000	1004.2	561.2	349
283.333	1004.2	570.8	282
286.667	1004.7	566.8	231
290.000	1005.1	568.4	145
293.333	999.6	568.7	217
296.667	1001.5	568.0	331
300.000	1005.3	566.2	130
303.333	1007.6	565.1	253
306.667	990.9	568.6	117
310.000	1008.4	573.5	89
313.333	1005.9	559.3	122
316.667	1003.8	567.6	477
320.000	1002.8	564.8	1975
323.333	1000.5	573.3	3737
326.667	986.1	576.8	5775
330.000	964.2	579.0	7847
333.333	934.1	600.3	8841
336.667	895.9	611.3	8288
340.000	866.3	629.6	6513
343.333	847.1	627.7	4154
346.667	849.4	635.3	2142
350.000	855.6	640.5	843
353.333	854.6	643.4	654
356.667	857.1	648.1	414
360.000	853.2	639.1	821
363.333	850.6	641.8	804
366.667	843.6	644.4	831
370.000	839.6	644.5	789
373.333	845.0	649.3	567
376.667	840.6	643.6	162
380.000	842.3	653.9	243
383.333	839.6	649.2	553
386.667	846.7	644.3	563
390.000	846.1	647.7	645
393.333	856.3	645.0	239
396.667	845.2	643.2	367
400.000	848.3	642.3	451
403.333	846.3	651.9	520
406.667	837.9	643.4	208
410.000	845.2	651.5	262
413.333	844.0	642.8	124
416.667	843.6	647.5	399
420.000	841.0	649.5	335
423.333	847.7	651.7	386
426.667	845.0	650.7	274
430.000	846.1	654.8	297
433.333	849.6	645.9	330
436.667	846.0	644.9	364
440.000	848.3	650.5	318
443.333	851.1	646.5	437
446.667	844.6	643.7	246
450.000	844.6	646.4	449
453.333	838.3	645.2	274
456.667	853.1	641.0	107
460.000	841.2	642.2	48
463.333	842.3	647.5	124
466.667	848.4	644.5	439
470.000	842.7	643.9	236
473.333	844.4	645.9	210
476.667	841.9	650.1	335
480.000	836.0	642.8	94
483.333	847.7	640.9	184
486.667	838.5	643.2	59
490.000	842.1	647.5	271
493.333	838.7	644.4	180
496.667	842.3	645.0	393
500.000	845.4	645.7	55
503.333	844.2	645.5	106
506.667	846.7	646.9	399
510.000	837.3	646.8	406
513.333	844.4	641.2	307
516.667	832.9	646.3	221
520.000	841.2	645.6	79
523.333	842.7	639.8	258
526.667	840.4	644.4	242
530.000	837.9	649.0	84
533.333	837.9	647.0	147
536.667	843.6	645.1	182
540.000	839.0	640.0	261
543.333	844.4	647.7	438
546.667	841.0	649.6	238
550.000	843.1	649.5	206
553.333	848.3	649.4	36
556.667	843.6	642.9	146
560.000	838.5	649.5	228
563.333	846.1	651.0	216
566.667	843.1	644.1	342
570.000	850.4	655.7	200
573.333	848.3	645.7	165
576.667	846.3	644.3	212
580.000	837.1	647.2	226
583.333	846.3	652.8	209
586.667	844.0	649.3	162
590.000	846.1	650.5	456
593.333	844.4	647.2	396
596.667	846.5	644.3	299
600.000	849.4	646.9	147
603.333	843.6	644.1	121
606.667	847.1	644.9	398
610.000	845.6	647.6	117
613.333	849.0	643.8	253
616.667	842.9	633.3	295
620.000	851.1	651.3	853
623.333	849.2	647.4	1887
626.667	850.4	649.1	2935
630.000	865.5	652.6	3467
633.333	890.1	649.5	3611
636.667	901.2	649.4	2775
640.000	911.0	651.9	1826
643.333	909.1	642.0	758
646.667	899.7	642.5	396
650.000	910.7	642.6	234
653.333	907.0	643.8	305
656.667	909.9	644.1	436
660.000	913.2	644.8	203
663.333	909.7	641.8	205
666.667	911.8	641.4	300
670.000	912.0	649.4	234
673.333	912.2	639.7	13
676.667	917.4	639.6	223
680.000	909.1	639.7	244
683.333	909.3	646.4	221
686.667	910.1	638.2	163
690.000	913.9	640.9	443
693.333	912.0	645.8	182
696.667	912.2	642.1	340
