time	x	y	v
0.000	963.6	482.0	453
3.333	969.6	474.4	453
6.667	956.7	472.8	453
10.000	963.3	474.4	453
13.333	975.9	478.5	157
16.667	966.0	474.4	416
20.000	965.4	467.2	413
23.333	966.3	474.7	555
26.667	971.1	476.8	623
30.000	974.2	485.7	621
33.333	956.7	480.5	626
36.667	966.5	481.1	614
40.000	956.2	475.1	570
43.333	959.4	478.4	260
46.667	962.5	479.5	351
50.000	966.1	470.8	397
53.333	962.5	483.2	383
56.667	964.0	488.5	747
60.000	961.5	476.2	1515
63.333	972.7	474.4	1895
66.667	976.1	494.5	2340
70.000	994.2	492.8	2468
73.333	996.5	473.5	2061
76.667	1006.3	480.2	1613
80.000	1009.0	484.7	743
83.333	1010.3	476.7	404
86.667	1008.6	484.9	360
90.000	1007.4	491.0	168
93.333	1005.7	474.0	252
96.667	999.0	478.4	124
100.000	1014.7	482.8	41
103.333	1001.5	480.2	347
106.667	1008.0	485.7	139
110.000	1004.9	481.4	171
113.333	1010.3	479.8	196
116.667	1004.5	482.1	163
120.000	1009.2	487.9	384
123.333	1006.7	476.6	287
126.667	1009.2	481.5	262
130.000	1016.8	483.7	330
133.333	1010.1	476.9	332
136.667	1007.4	482.8	443
140.000	1015.5	478.0	199
143.333	1015.9	480.1	603
146.667	1020.1	476.9	599
150.000	1012.8	481.7	315
153.333	1023.6	480.8	29
156.667	1019.9	488.4	288
160.000	1015.3	480.3	351
163.333	1017.4	476.2	437
166.667	1013.6	474.3	476
170.000	1009.7	492.8	552
173.333	1018.9	486.3	444
176.667	1007.6	486.9	316
180.000	1018.0	486.2	852
183.333	1019.9	483.2	477
186.667	1016.8	482.1	33
190.000	1017.8	472.6	580
193.333	1014.0	482.4	546
196.667	1010.7	491.9	449
200.000	1007.0	480.8	307
203.333	1011.8	478.8	346
206.667	1010.5	484.6	767
210.000	1021.6	484.9	774
213.333	1015.7	489.3	210
216.667	1023.0	495.0	350
220.000	1013.4	486.9	772
223.333	1015.7	476.0	663
226.667	1010.1	481.8	752
230.000	1011.3	478.9	652
233.333	1010.9	486.3	531
236.667	1010.9	476.6	305
240.000	1006.3	467.3	326
