time	x	y	v
0.000	992.4	530.9	361
3.333	989.0	528.6	361
6.667	995.5	535.8	361
10.000	996.7	525.6	361
13.333	993.8	530.8	466
16.667	1003.4	526.5	293
20.000	994.0	537.7	367
23.333	1002.2	528.1	547
26.667	998.6	537.8	515
30.000	989.4	530.9	617
33.333	992.3	542.1	635
36.667	992.8	522.1	373
40.000	991.5	524.6	159
43.333	990.3	527.7	280
46.667	988.8	539.0	178
50.000	994.6	535.6	212
53.333	984.6	523.7	487
56.667	995.5	525.5	916
60.000	994.2	526.5	157
63.333	979.2	526.1	584
66.667	981.9	519.6	895
70.000	997.4	535.9	951
73.333	985.9	537.2	969
76.667	991.9	542.8	745
80.000	993.8	537.5	300
83.333	990.3	536.5	631
86.667	994.6	539.7	609
90.000	988.4	527.8	115
93.333	998.0	529.6	310
96.667	998.4	534.2	151
100.000	985.9	539.1	601
103.333	998.4	542.6	312
106.667	987.6	528.6	429
110.000	985.2	541.4	647
113.333	1001.1	536.5	527
116.667	985.0	525.4	273
120.000	988.4	527.9	46
123.333	989.6	534.3	455
126.667	995.3	530.6	816
130.000	987.5	541.0	848
133.333	1004.9	537.1	575
136.667	990.1	537.2	518
140.000	1006.7	538.6	457
143.333	999.0	531.4	112
146.667	1003.2	536.5	392
150.000	995.1	532.7	623
153.333	1002.0	544.2	221
156.667	985.9	524.3	366
160.000	996.9	536.3	135
163.333	999.6	532.9	194
166.667	1013.4	538.9	643
170.000	984.6	529.4	226
173.333	999.2	534.2	276
176.667	1003.4	541.2	189
180.000	1004.4	537.0	281
183.333	997.2	538.6	379
186.667	1000.3	537.0	535
190.000	994.6	527.7	309
193.333	996.9	536.2	535
196.667	993.8	539.2	797
200.000	999.6	541.7	639
203.333	1007.4	545.3	341
206.667	1000.7	546.2	132
210.000	996.7	536.7	308
213.333	1000.9	545.0	239
216.667	999.9	542.2	263
220.000	999.7	535.9	625
223.333	999.6	549.7	362
226.667	1006.3	536.4	76
230.000	1010.3	549.1	125
233.333	989.8	529.1	242
236.667	1005.3	546.4	286
240.000	1002.6	536.9	523
243.333	1009.3	545.4	444
246.667	1002.2	545.2	782
250.000	986.5	546.7	519
