time	x	y	v
0.000	976.9	598.4	484
3.333	970.0	598.9	484
6.667	974.8	597.5	484
10.000	979.0	594.9	484
13.333	973.2	583.8	336
16.667	972.9	589.8	348
20.000	978.2	594.2	546
23.333	965.8	593.0	1018
26.667	971.9	599.3	416
30.000	982.3	600.5	81
33.333	980.7	604.5	170
36.667	969.6	592.8	348
40.000	974.4	594.5	296
43.333	971.5	603.0	83
46.667	970.8	598.1	348
50.000	979.6	598.3	277
53.333	972.9	598.8	421
56.667	978.2	594.9	295
60.000	976.3	594.9	502
63.333	978.8	598.5	159
66.667	965.8	591.2	354
70.000	969.0	598.2	254
73.333	977.9	596.2	134
76.667	971.9	601.0	307
80.000	971.5	597.3	350
83.333	977.9	595.1	198
86.667	969.4	586.9	679
90.000	976.1	596.1	572
93.333	978.2	597.3	378
96.667	987.6	592.9	739
100.000	979.8	596.9	249
103.333	974.8	598.3	650
106.667	974.8	607.9	1062
110.000	975.4	589.6	570
113.333	967.9	596.1	251
116.667	963.6	587.2	199
120.000	972.7	602.7	177
123.333	974.0	597.7	401
126.667	979.2	596.8	501
130.000	965.4	591.0	261
133.333	976.9	597.2	121
136.667	978.0	599.2	231
140.000	976.9	596.3	114
143.333	968.3	593.1	642
146.667	970.4	593.7	473
150.000	969.6	596.4	251
153.333	967.9	589.2	328
156.667	970.2	596.8	363
160.000	968.6	595.4	688
163.333	973.4	601.1	794
166.667	977.3	594.2	603
170.000	982.8	597.5	313
173.333	976.1	604.3	258
176.667	980.5	595.2	414
180.000	974.0	596.7	419
183.333	970.0	595.4	132
186.667	974.4	602.3	212
190.000	974.8	595.8	321
193.333	975.9	600.7	110
196.667	977.9	599.0	451
200.000	977.1	599.5	369
203.333	969.0	593.4	603
206.667	973.1	591.2	430
210.000	975.7	593.2	140
213.333	969.8	590.8	175
216.667	973.6	593.4	191
220.000	978.8	597.3	75
223.333	967.5	594.4	195
226.667	974.8	594.1	231
230.000	975.7	592.6	329
233.333	975.6	594.0	365
236.667	971.7	589.1	234
240.000	979.6	591.4	397
243.333	974.8	590.7	489
246.667	981.3	595.4	769
250.000	979.8	599.7	402
253.333	974.4	600.0	219
256.667	974.6	604.3	459
260.000	979.4	593.0	532
263.333	972.3	594.8	536
266.667	970.4	601.1	366
270.000	976.9	586.9	170
273.333	975.2	592.3	173
276.667	978.2	596.3	347
280.000	971.5	599.7	297
283.333	965.8	591.6	288
286.667	978.0	584.7	449
290.000	971.7	599.0	269
293.333	974.2	587.1	110
296.667	974.8	588.3	352
300.000	966.5	592.8	17
303.333	971.7	593.1	180
306.667	976.7	596.9	104
310.000	971.5	590.5	367
313.333	973.4	589.8	409
316.667	973.4	590.8	640
320.000	970.0	585.9	278
323.333	966.0	592.1	305
326.667	963.5	588.9	475
330.000	972.1	589.7	312
333.333	971.3	597.5	290
336.667	972.9	598.4	385
340.000	966.5	587.7	197
343.333	971.7	594.0	396
346.667	977.1	591.4	512
350.000	974.2	597.8	334
