time	x	y	v
0.000	981.7	479.3	1356
3.333	986.1	480.9	1356
6.667	991.1	482.0	1356
10.000	974.8	471.3	1356
13.333	974.6	458.2	1725
16.667	996.3	471.2	2266
20.000	996.7	454.8	2470
23.333	1002.0	452.6	2491
26.667	1010.9	441.6	4328
30.000	1005.5	436.9	2186
33.333	1005.1	420.0	267
36.667	1000.9	365.5	833
40.000	1022.0	456.0	2240
43.333	1001.3	460.3	3421
46.667	996.7	437.3	3911
50.000	996.1	461.8	1192
53.333	1004.5	467.7	1319
56.667	1002.6	478.2	1382
60.000	1006.1	468.8	553
63.333	1005.9	472.7	630
66.667	1003.2	470.4	434
70.000	1009.2	472.8	743
73.333	1006.1	489.8	570
76.667	1007.8	476.2	571
80.000	1022.6	473.6	325
83.333	1003.4	484.2	382
86.667	1010.5	483.6	532
90.000	1013.0	482.9	606
93.333	1015.3	473.8	471
96.667	1012.6	492.7	103
100.000	1007.4	488.5	63
103.333	1019.7	481.5	269
106.667	1010.3	476.9	855
110.000	1013.6	486.4	566
113.333	1013.2	473.5	357
116.667	1006.1	474.9	119
120.000	1018.2	476.6	319
123.333	1005.9	486.4	375
126.667	1010.9	478.2	527
130.000	1010.1	470.9	681
133.333	1022.2	468.5	497
136.667	1010.1	471.2	601
140.000	1007.8	469.2	758
143.333	1002.8	477.8	606
146.667	1001.9	473.8	398
150.000	1008.6	480.9	654
153.333	1013.6	475.3	598
156.667	1013.6	474.3	229
160.000	1010.3	486.1	141
163.333	1005.1	487.7	339
166.667	1010.3	470.7	478
170.000	1011.8	475.5	478
173.333	1005.5	474.6	293
176.667	1018.0	471.6	545
180.000	1002.4	480.7	215
183.333	1011.3	473.7	550
186.667	1014.0	486.6	52
190.000	1013.6	471.1	577
193.333	1021.4	469.8	349
196.667	1005.9	478.9	486
200.000	1021.1	486.8	629
203.333	1007.6	481.8	379
206.667	1004.7	481.0	289
210.000	1012.0	478.0	798
213.333	1013.6	479.6	588
216.667	1018.4	485.6	343
220.000	1017.0	460.6	312
223.333	1011.3	481.0	99
226.667	1009.5	476.2	229
230.000	1013.2	472.9	851
233.333	1016.4	483.0	951
236.667	1021.1	479.8	580
240.000	1019.7	483.0	183
243.333	1021.8	496.0	433
246.667	1008.4	477.9	497
250.000	1014.3	475.0	568
253.333	1012.8	481.6	480
256.667	1014.7	480.2	579
260.000	1021.1	474.8	176
263.333	1019.3	482.8	266
266.667	1018.2	483.5	671
270.000	1013.6	476.2	623
273.333	1019.7	474.9	521
276.667	1003.0	467.3	401
280.000	1013.6	480.4	364
283.333	1021.2	472.3	405
286.667	1011.6	472.3	424
290.000	1020.5	467.9	359
293.333	1014.5	488.4	594
296.667	1008.2	475.4	493
300.000	1014.5	481.8	710
303.333	1014.9	479.8	138
306.667	1014.1	481.8	390
310.000	1007.2	489.8	309
313.333	1019.3	477.4	233
316.667	1017.4	482.1	243
320.000	1017.0	489.3	242
323.333	1009.3	484.6	757
326.667	1011.6	488.6	419
330.000	1008.0	484.2	280
333.333	1010.1	492.3	573
336.667	1009.5	482.0	434
340.000	1019.7	481.5	219
343.333	1012.6	474.8	330
346.667	1013.0	487.3	367
350.000	1007.4	483.5	386
353.333	1011.1	479.4	677
356.667	1008.6	488.2	523
360.000	1011.8	479.5	578
363.333	994.6	488.6	371
366.667	1006.1	489.6	126
370.000	1005.9	491.8	213
373.333	1012.4	484.9	899
376.667	1004.4	487.4	488
380.000	1007.4	487.0	436
383.333	1010.9	469.4	458
386.667	1018.4	497.9	721
390.000	1011.6	495.7	651
393.333	1009.3	488.9	399
396.667	1020.1	491.6	271
400.000	1002.2	495.3	306
403.333	1024.7	483.4	467
406.667	1007.4	496.9	135
410.000	1018.2	499.8	158
413.333	1022.8	487.2	550
416.667	1010.9	495.1	243
420.000	1010.3	493.7	398
423.333	1011.1	496.8	359
426.667	1018.8	503.9	286
430.000	1015.5	499.3	149
433.333	1014.9	491.9	438
436.667	1014.9	497.8	135
440.000	1012.6	494.1	687
443.333	1012.0	490.6	1823
446.667	1018.2	511.1	3148
450.000	1031.8	501.1	4442
453.333	1058.5	484.3	5349
456.667	1074.0	483.1	5733
460.000	1090.2	468.3	5371
463.333	1108.4	474.3	4393
466.667	1121.1	465.4	4045
470.000	1138.4	467.6	2722
473.333	1138.8	466.0	2498
476.667	1154.7	460.2	2132
480.000	1137.0	464.0	1888
483.333	1152.6	428.7	1304
486.667	1154.5	441.0	1603
490.000	1158.1	444.1	1593
493.333	1161.8	458.5	560
496.667	1158.1	413.9	565
500.000	1158.9	427.1	879
503.333	1164.9	456.4	1366
506.667	1140.3	457.2	695
510.000	1164.9	457.6	1031
513.333	1147.0	458.5	1809
516.667	1151.0	408.1	496
520.000	1168.5	426.9	645
523.333	1145.9	437.0	931
526.667	1143.2	466.2	777
530.000	1159.3	425.3	516
533.333	1153.3	462.7	387
536.667	1162.8	411.6	275
540.000	1153.0	461.1	908
543.333	1149.9	447.8	656
546.667	1153.9	444.4	823
550.000	1146.2	448.0	612
553.333	1155.5	462.5	242
556.667	1149.7	432.9	421
560.000	1138.6	452.1	559
563.333	1155.1	454.1	389
566.667	1149.5	431.4	745
570.000	1153.3	445.0	386
573.333	1143.7	450.6	481
576.667	1151.4	459.6	407
580.000	1147.6	453.1	669
583.333	1142.8	439.5	364
586.667	1142.6	434.3	125
590.000	1143.2	447.0	415
593.333	1146.6	454.8	130
596.667	1149.1	453.3	188
600.000	1143.6	449.8	650
603.333	1144.1	426.2	834
606.667	1137.2	448.8	49
610.000	1141.8	442.0	522
613.333	1145.9	437.8	471
616.667	1148.9	454.6	135
620.000	1144.7	420.0	546
623.333	1150.3	435.6	682
626.667	1135.1	456.3	445
630.000	1148.9	453.1	556
633.333	1150.8	447.9	655
636.667	1155.6	439.3	1914
640.000	1152.2	426.1	1442
643.333	1116.3	459.4	936
646.667	1138.6	402.5	278
650.000	1150.1	436.5	543
653.333	1149.3	430.2	1353
656.667	1148.5	435.9	2270
660.000	1139.7	443.8	1279
663.333	1148.5	458.9	1189
666.667	1135.1	453.3	595
670.000	1143.2	449.7	282
673.333	1146.6	453.9	1285
676.667	1141.2	450.1	727
680.000	1141.2	440.6	552
683.333	1140.5	427.5	333
686.667	1128.6	452.3	104
690.000	1143.2	446.4	487
693.333	1139.7	449.4	243
696.667	1139.1	435.7	860
700.000	1150.3	445.6	554
703.333	1134.9	436.0	651
706.667	1144.1	437.4	1453
710.000	1133.8	438.9	1186
713.333	1146.2	429.7	870
716.667	1146.0	400.2	546
720.000	1151.6	436.3	848
723.333	1148.0	434.1	913
726.667	1141.6	423.9	381
730.000	1153.7	411.8	454
733.333	1152.6	453.4	780
736.667	1149.1	406.7	1353
740.000	1147.4	430.6	1280
743.333	1144.9	455.5	860
746.667	1156.0	443.9	865
750.000	1143.7	440.6	1254
753.333	1149.9	399.8	1417
756.667	1159.9	408.1	676
760.000	1141.8	437.9	2352
763.333	1150.1	426.3	4063
766.667	1142.2	457.8	4205
770.000	1119.2	461.3	3845
773.333	1099.8	457.9	3818
776.667	1090.0	456.6	2910
780.000	1076.9	428.9	1726
783.333	1084.8	439.6	794
786.667	1091.7	441.6	939
790.000	1101.3	430.3	784
793.333	1095.0	447.8	217
796.667	1100.7	439.8	360
800.000	1087.5	436.6	538
803.333	1088.3	433.0	282
806.667	1091.7	443.8	537
810.000	1090.9	434.2	499
813.333	1106.9	443.6	337
816.667	1089.8	451.2	123
820.000	1093.1	434.8	169
823.333	1098.0	431.2	472
826.667	1095.4	448.1	131
830.000	1090.9	439.7	544
833.333	1093.8	437.7	477
836.667	1088.1	448.4	395
840.000	1095.0	442.9	375
843.333	1090.4	443.7	248
846.667	1098.8	431.9	410
850.000	1098.2	442.7	488
853.333	1093.4	445.8	268
856.667	1091.1	458.7	433
860.000	1089.2	441.7	604
863.333	1095.0	424.5	2378
866.667	1089.0	443.8	1324
870.000	1099.6	436.6	573
873.333	1078.7	386.4	859
876.667	1089.8	450.9	439
880.000	1092.9	425.7	1088
883.333	1092.5	458.4	1084
886.667	1087.3	429.7	288
890.000	1093.6	439.1	642
893.333	1095.0	422.1	584
896.667	1089.4	450.9	473
900.000	1090.6	453.2	173
903.333	1093.8	420.8	226
906.667	1100.7	440.0	1342
910.000	1088.8	442.6	660
913.333	1086.3	427.8	687
916.667	1090.6	418.9	607
920.000	1098.0	437.9	772
923.333	1085.4	410.9	1259
926.667	1080.8	453.4	255
930.000	1087.9	451.3	142
933.333	1097.9	440.0	692
936.667	1094.4	410.6	794
940.000	1085.8	447.0	775
943.333	1090.4	447.6	170
946.667	1094.4	431.6	738
950.000	1092.3	420.6	1299
953.333	1095.7	443.8	1107
956.667	1100.5	403.2	793
960.000	1087.7	433.2	557
963.333	1097.1	418.2	1288
966.667	1080.4	416.0	782
970.000	1087.9	441.2	414
973.333	1088.8	388.3	307
976.667	1090.9	404.2	523
980.000	1092.5	439.3	624
983.333	1092.3	406.4	230
986.667	1091.5	427.7	4049
990.000	1099.8	400.9	3485
993.333	1084.2	387.3	2012
996.667	1092.3	314.8	449
1000.000	1088.3	405.6	838
1003.333	1096.3	387.2	2407
1006.667	1100.9	419.6	3537
1010.000	1092.5	380.8	1165
1013.333	1099.8	410.8	1449
1016.667	1096.3	423.0	798
1020.000	1087.5	420.9	1311
1023.333	1090.2	415.2	634
1026.667	1088.6	410.5	325
1030.000	1088.8	422.3	224
1033.333	1094.4	397.8	323
1036.667	1099.8	429.4	256
1040.000	1086.0	417.2	629
1043.333	1098.0	405.8	610
1046.667	1089.6	421.7	1066
1050.000	1095.0	394.7	1139
1053.333	1086.5	403.2	916
1056.667	1090.4	410.8	1907
1060.000	1091.9	384.6	1276
1063.333	1096.7	396.7	1583
1066.667	1097.9	368.4	533
1070.000	1104.6	387.9	1498
1073.333	1102.1	382.6	1140
1076.667	1093.6	425.7	2001
1080.000	1100.4	406.4	655
1083.333	1093.1	393.8	1696
1086.667	1105.2	418.8	1681
1090.000	1106.5	354.5	175
1093.333	1104.4	374.8	454
1096.667	1105.3	411.2	2009
1100.000	1094.2	404.4	5043
1103.333	1095.7	371.3	7954
1106.667	1063.3	431.8	11662
1110.000	1009.2	420.6	14198
1113.333	933.3	390.3	15797
1116.667	880.1	371.4	16311
1120.000	842.3	368.9	14478
1123.333	807.6	317.5	12413
1126.667	768.0	293.4	11187
1130.000	745.5	292.2	12528
1133.333	694.8	311.6	NaN
1136.667	652.4	387.5	NaN
1140.000	648.0	535.7	NaN
1143.333	NaN	NaN	NaN
1146.667	NaN	NaN	NaN
1150.000	NaN	NaN	NaN
1153.333	NaN	NaN	NaN
1156.667	NaN	NaN	NaN
1160.000	NaN	NaN	NaN
1163.333	NaN	NaN	NaN
1166.667	NaN	NaN	NaN
1170.000	NaN	NaN	NaN
1173.333	NaN	NaN	NaN
1176.667	NaN	NaN	NaN
1180.000	NaN	NaN	NaN
1183.333	NaN	NaN	NaN
1186.667	NaN	NaN	NaN
1190.000	NaN	NaN	NaN
1193.333	NaN	NaN	NaN
1196.667	NaN	NaN	NaN
1200.000	NaN	NaN	NaN
1203.333	NaN	NaN	NaN
1206.667	NaN	NaN	NaN
1210.000	NaN	NaN	NaN
1213.333	NaN	NaN	NaN
1216.667	NaN	NaN	NaN
1220.000	NaN	NaN	NaN
1223.333	NaN	NaN	NaN
1226.667	NaN	NaN	NaN
1230.000	NaN	NaN	NaN
1233.333	NaN	NaN	NaN
1236.667	NaN	NaN	NaN
1240.000	NaN	NaN	NaN
1243.333	NaN	NaN	NaN
1246.667	NaN	NaN	NaN
1250.000	NaN	NaN	NaN
1253.333	NaN	NaN	NaN
1256.667	NaN	NaN	NaN
1260.000	NaN	NaN	NaN
1263.333	NaN	NaN	NaN
1266.667	NaN	NaN	NaN
1270.000	NaN	NaN	NaN
1273.333	NaN	NaN	NaN
1276.667	NaN	NaN	NaN
1280.000	NaN	NaN	NaN
1283.333	NaN	NaN	NaN
1286.667	NaN	NaN	NaN
1290.000	NaN	NaN	NaN
1293.333	996.9	199.7	NaN
1296.667	994.9	189.5	NaN
1300.000	977.1	175.8	NaN
1303.333	965.8	165.8	2970
1306.667	957.5	159.8	2045
1310.000	965.8	165.5	1328
1313.333	951.6	162.3	1698
1316.667	962.3	158.9	2153
1320.000	975.0	138.8	3053
1323.333	972.5	132.1	3020
1326.667	953.3	123.4	2837
1330.000	978.0	106.8	2235
1333.333	945.4	108.2	984
1336.667	936.6	110.9	353
1340.000	951.6	109.6	920
1343.333	960.0	126.4	837
1346.667	952.3	109.2	448
1350.000	937.2	103.9	NaN
1353.333	953.1	137.7	NaN
1356.667	955.0	92.3	NaN
1360.000	NaN	NaN	NaN
1363.333	972.9	101.5	NaN
1366.667	948.9	103.1	NaN
1370.000	983.8	104.2	NaN
1373.333	985.9	121.7	2473
