time	x	y	v
0.000	994.4	570.1	211
3.333	993.6	567.2	211
6.667	996.5	569.3	211
10.000	998.4	571.6	211
13.333	994.4	566.8	179
16.667	995.3	562.5	31
20.000	999.4	570.5	164
23.333	998.2	568.6	309
26.667	994.0	570.0	453
30.000	996.5	572.4	182
33.333	995.1	569.9	108
36.667	996.9	575.5	136
40.000	996.9	570.7	312
43.333	995.5	570.5	386
46.667	992.4	575.0	295
50.000	990.7	576.2	169
53.333	989.2	571.4	516
56.667	997.6	566.1	605
60.000	1000.7	571.5	424
63.333	997.4	563.3	419
66.667	999.0	572.0	218
70.000	997.2	574.6	229
73.333	999.6	574.6	221
76.667	993.8	565.3	371
80.000	1001.3	576.3	438
83.333	1000.5	569.5	461
86.667	1006.8	579.3	604
90.000	1001.7	577.3	346
93.333	993.8	579.9	247
96.667	996.5	579.0	370
100.000	999.9	576.5	202
103.333	1001.5	576.3	440
106.667	997.6	572.2	430
110.000	996.7	577.0	242
113.333	1000.1	570.1	279
116.667	1001.7	570.1	322
120.000	1000.5	573.9	405
123.333	1000.1	569.1	502
126.667	1001.3	568.3	719
130.000	994.2	566.2	701
133.333	996.9	561.2	602
136.667	994.4	560.5	412
140.000	992.4	564.7	585
143.333	994.6	558.5	523
146.667	1006.5	560.1	498
150.000	1004.2	559.9	341
153.333	999.7	555.0	344
156.667	996.7	555.0	805
160.000	993.8	558.1	639
163.333	995.5	557.5	515
166.667	989.4	564.0	347
170.000	994.6	563.5	75
173.333	993.8	560.7	314
176.667	993.2	561.4	406
180.000	991.7	555.8	398
183.333	989.8	555.1	124
186.667	999.9	560.5	243
190.000	1000.5	557.2	379
193.333	988.8	559.1	548
196.667	992.8	551.0	138
200.000	1005.1	559.7	168
203.333	1003.2	567.0	207
206.667	995.7	556.8	374
210.000	994.8	558.0	707
213.333	997.1	556.0	316
216.667	992.1	563.9	320
220.000	990.1	560.7	239
223.333	998.0	561.5	184
226.667	992.3	562.2	389
230.000	993.0	561.5	452
233.333	1001.3	555.8	455
236.667	994.9	558.7	482
240.000	998.0	553.8	183
243.333	996.3	554.1	191
246.667	995.7	553.5	343
250.000	994.2	559.2	301
253.333	996.7	554.7	222
256.667	991.7	565.9	231
260.000	997.2	554.3	240
263.333	998.0	558.0	65
266.667	991.1	561.4	262
270.000	997.1	564.7	44
273.333	996.7	551.8	168
276.667	997.2	558.8	368
280.000	994.6	557.2	292
283.333	995.9	557.6	29
286.667	998.0	554.3	198
290.000	993.0	555.1	305
293.333	997.4	555.2	359
296.667	1000.9	556.8	327
300.000	997.2	564.8	454
303.333	999.4	559.7	386
306.667	999.7	556.3	178
310.000	1001.7	563.8	106
313.333	1003.8	562.7	209
316.667	996.1	562.5	163
320.000	999.4	563.9	195
323.333	995.1	556.5	234
326.667	1002.4	556.7	193
330.000	997.6	566.7	537
333.333	994.6	561.1	651
336.667	994.2	565.2	601
340.000	989.0	566.4	513
343.333	989.6	563.4	896
346.667	1001.9	574.1	890
350.000	993.2	574.5	958
353.333	993.2	580.1	650
356.667	1000.5	578.0	191
360.000	996.7	581.9	196
363.333	1002.2	573.6	125
366.667	995.5	580.0	164
370.000	994.4	581.1	220
373.333	1000.9	576.4	412
376.667	995.9	576.6	201
380.000	996.3	587.3	263
383.333	996.5	582.1	261
386.667	999.4	580.7	182
390.000	995.3	584.6	130
393.333	997.6	580.9	233
396.667	1000.5	582.4	238
400.000	998.0	588.3	228
403.333	991.7	583.8	315
406.667	999.0	585.7	362
410.000	998.6	588.0	101
413.333	996.7	587.7	97
416.667	998.8	592.7	432
420.000	994.4	584.8	256
423.333	991.7	582.9	212
426.667	991.7	585.6	85
430.000	1004.4	584.7	699
433.333	996.5	586.8	1286
436.667	995.7	590.1	2441
440.000	1002.8	597.2	4033
443.333	999.4	611.4	5215
446.667	1011.8	637.8	5722
450.000	1009.9	667.9	5247
453.333	1023.0	678.9	4345
456.667	1029.7	687.4	2888
460.000	1034.5	686.3	1642
463.333	1037.0	694.0	388
466.667	1034.7	695.8	556
470.000	1037.0	689.3	961
473.333	1029.1	679.3	874
476.667	1024.1	679.0	541
480.000	1023.2	681.4	763
483.333	1026.8	691.3	944
486.667	1026.8	691.2	1036
490.000	1028.9	699.3	423
493.333	1034.1	690.3	225
496.667	1029.1	699.8	378
500.000	1027.6	686.1	173
503.333	1032.4	697.9	278
506.667	1036.2	686.7	198
510.000	1025.9	697.0	225
513.333	1027.4	685.8	135
516.667	1035.3	695.5	358
520.000	1028.4	695.0	570
523.333	1032.6	696.6	436
526.667	1038.0	692.9	288
530.000	1035.5	700.1	384
533.333	1030.8	695.2	354
536.667	1035.6	702.6	434
540.000	1033.0	701.4	334
543.333	1035.5	701.1	455
546.667	1039.3	703.5	228
550.000	1040.3	695.4	77
553.333	1037.6	707.0	132
