time	x	y	v
0.000	391.5	1243.6	1772
3.333	411.8	1238.7	1772
6.667	404.7	1219.0	1772
10.000	392.8	1228.2	1772
13.333	384.4	1232.2	2851
16.667	375.4	1251.1	2427
20.000	373.1	1255.2	1247
23.333	362.1	1251.5	46
26.667	376.1	1249.7	998
30.000	377.1	1245.5	1380
33.333	381.7	1239.1	1121
36.667	379.6	1236.6	754
40.000	381.5	1231.7	561
43.333	370.6	1234.0	788
46.667	368.8	1239.4	996
50.000	373.1	1238.3	996
53.333	366.9	1242.9	840
56.667	367.5	1250.5	813
60.000	380.4	1250.3	632
63.333	376.5	1246.0	508
66.667	376.3	1252.7	358
70.000	370.4	1251.8	273
73.333	381.1	1246.8	537
76.667	368.8	1239.8	1096
80.000	375.7	1258.8	1340
83.333	385.3	1260.6	1118
86.667	388.6	1270.1	1069
90.000	387.3	1260.8	265
93.333	379.0	1260.7	294
96.667	384.0	1266.5	326
100.000	384.2	1265.0	522
103.333	394.9	1269.3	261
106.667	389.2	1269.9	188
110.000	378.8	1269.9	221
113.333	381.7	1264.9	272
116.667	385.5	1268.4	554
120.000	390.5	1273.8	1028
123.333	384.2	1270.9	943
126.667	393.2	1279.8	529
130.000	392.6	1283.1	261
133.333	397.4	1273.1	316
136.667	392.4	1272.8	497
140.000	390.5	1279.0	599
143.333	379.0	1281.7	512
146.667	389.2	1279.9	213
150.000	384.0	1276.0	240
153.333	390.7	1280.1	610
156.667	384.2	1272.5	362
160.000	390.3	1278.7	373
163.333	396.9	1280.3	255
166.667	391.9	1279.2	503
170.000	387.3	1282.2	370
173.333	387.8	1281.4	274
176.667	386.1	1285.4	127
180.000	389.0	1280.6	462
183.333	391.9	1282.7	356
186.667	388.6	1283.0	313
190.000	398.4	1286.7	134
193.333	389.2	1273.9	42
196.667	393.4	1286.9	186
200.000	387.6	1285.0	89
203.333	393.0	1282.0	443
206.667	397.4	1279.2	194
210.000	390.3	1284.2	297
213.333	401.5	1280.3	68
216.667	387.6	1283.8	207
220.000	398.8	1280.9	157
223.333	391.5	1279.5	147
226.667	394.9	1288.0	394
230.000	397.8	1282.6	48
233.333	400.5	1278.2	113
236.667	393.6	1276.5	176
240.000	394.4	1287.1	258
243.333	395.1	1285.1	310
246.667	395.1	1279.3	259
250.000	393.0	1280.6	209
253.333	393.2	1284.2	592
256.667	389.2	1285.4	533
260.000	394.4	1289.8	476
263.333	387.5	1292.2	259
266.667	399.0	1286.2	227
270.000	396.3	1290.3	113
273.333	393.4	1287.0	50
276.667	393.6	1290.1	254
280.000	392.4	1294.5	144
283.333	392.3	1288.2	225
286.667	394.2	1286.2	146
290.000	397.4	1287.1	125
293.333	394.2	1286.0	277
296.667	390.5	1291.6	278
300.000	392.1	1288.8	160
303.333	396.1	1293.6	194
306.667	392.6	1289.0	186
310.000	396.5	1289.4	251
313.333	395.7	1289.3	240
316.667	393.2	1290.2	117
320.000	400.7	1291.9	361
323.333	398.0	1287.3	453
326.667	392.1	1286.6	507
330.000	386.5	1289.2	442
333.333	393.0	1281.9	252
336.667	388.2	1288.9	239
340.000	393.2	1291.4	375
343.333	393.0	1291.1	301
346.667	393.4	1286.8	186
350.000	396.1	1287.3	367
353.333	397.1	1284.8	284
356.667	385.7	1288.9	226
360.000	391.7	1283.4	181
363.333	389.0	1291.0	89
366.667	394.8	1289.5	257
370.000	391.1	1284.9	63
373.333	389.8	1286.1	307
376.667	394.2	1290.5	195
380.000	389.6	1282.9	316
383.333	391.1	1284.0	346
386.667	392.1	1285.7	318
390.000	390.7	1277.4	366
393.333	396.7	1284.6	530
396.667	397.8	1286.2	433
400.000	394.9	1281.7	496
403.333	403.2	1285.5	133
406.667	395.5	1288.8	131
410.000	404.5	1279.0	171
413.333	396.1	1286.5	371
416.667	394.9	1288.9	88
420.000	396.7	1276.3	364
423.333	394.8	1286.7	155
426.667	404.5	1286.5	312
430.000	389.0	1285.1	306
433.333	396.1	1281.0	88
436.667	406.3	1282.7	160
440.000	400.3	1285.1	306
443.333	394.2	1287.0	141
446.667	396.5	1280.0	325
450.000	402.2	1285.2	1417
453.333	395.7	1280.4	4660
456.667	397.1	1283.3	8681
460.000	429.9	1256.4	14121
463.333	472.7	1197.6	19878
466.667	509.6	1137.8	24389
470.000	540.7	1040.6	25517
473.333	567.0	937.4	24199
476.667	584.4	851.9	20477
480.000	591.2	801.8	17139
483.333	618.0	762.8	13898
486.667	635.3	758.7	12908
490.000	626.1	675.5	13299
493.333	648.4	655.1	13574
496.667	669.9	597.6	12909
