time	x	y	v
0.000	948.9	555.6	119
3.333	947.7	543.7	119
6.667	949.2	555.7	119
10.000	945.2	553.7	119
13.333	952.7	553.3	55
16.667	949.6	549.3	437
20.000	949.8	551.1	110
23.333	944.3	548.7	161
26.667	946.6	546.8	235
30.000	951.2	554.8	198
33.333	948.1	549.3	353
36.667	941.2	548.7	394
40.000	945.2	550.7	472
43.333	952.3	558.5	719
46.667	941.4	554.9	966
50.000	938.7	554.1	378
53.333	954.6	566.4	167
56.667	957.7	563.7	358
60.000	936.2	555.1	282
63.333	944.8	552.7	954
66.667	954.0	556.2	794
70.000	941.0	556.1	537
73.333	945.0	545.3	719
76.667	945.4	545.6	786
80.000	943.5	547.5	302
83.333	936.4	544.6	206
86.667	937.9	548.6	354
90.000	947.5	544.9	425
93.333	939.1	545.9	656
96.667	933.9	544.1	423
100.000	955.6	556.3	451
103.333	944.8	552.9	213
106.667	938.1	552.4	177
110.000	948.7	551.0	731
113.333	940.4	546.5	672
116.667	945.2	546.4	872
120.000	942.1	543.6	298
123.333	946.8	539.7	142
126.667	942.3	534.1	91
130.000	947.9	552.3	336
133.333	942.9	545.0	355
136.667	944.8	544.0	300
140.000	950.4	544.6	176
143.333	937.5	545.3	123
146.667	937.5	540.3	227
150.000	948.5	554.3	60
153.333	941.8	541.9	655
156.667	940.6	539.7	488
160.000	948.7	548.5	529
163.333	952.9	547.6	119
166.667	947.3	544.6	366
170.000	937.2	533.7	515
173.333	941.2	548.9	102
176.667	940.2	540.0	413
180.000	948.5	540.2	294
183.333	949.4	551.1	273
186.667	944.1	546.5	320
190.000	934.1	540.5	382
193.333	939.6	541.7	141
196.667	942.3	538.1	820
200.000	943.9	545.6	992
203.333	949.1	556.3	416
206.667	942.1	558.4	181
210.000	946.6	549.5	613
213.333	948.9	535.9	805
216.667	940.0	541.2	620
220.000	942.3	544.9	155
223.333	943.5	544.2	395
226.667	958.8	544.2	179
230.000	937.5	538.3	110
233.333	937.3	547.7	197
236.667	941.4	537.4	414
240.000	949.2	551.2	582
243.333	950.6	545.6	440
246.667	941.6	550.2	493
250.000	948.5	540.5	204
253.333	948.3	549.8	370
256.667	949.2	553.9	433
260.000	947.1	552.1	474
263.333	945.8	551.3	209
266.667	943.1	555.7	374
270.000	950.2	552.0	502
273.333	946.4	544.0	300
276.667	955.6	550.0	163
280.000	953.7	550.3	426
283.333	945.6	552.1	268
