time	x	y	v
0.000	781.1	195.0	873
3.333	808.1	195.4	873
6.667	788.9	181.4	873
10.000	795.8	202.1	873
13.333	774.5	201.5	1289
16.667	782.4	185.9	1298
20.000	778.6	206.5	885
23.333	786.8	207.3	418
26.667	775.3	212.3	371
30.000	769.0	199.5	1741
33.333	772.6	195.6	1786
36.667	794.7	207.0	1571
40.000	811.0	172.5	690
43.333	781.6	182.8	630
46.667	792.2	200.6	1186
50.000	772.2	222.0	416
53.333	774.7	180.5	1186
56.667	801.8	157.8	488
60.000	795.8	206.4	285
63.333	806.2	199.2	1944
66.667	777.6	208.8	1114
70.000	763.6	196.6	1365
73.333	790.1	212.1	1463
76.667	789.9	172.3	838
80.000	771.8	193.9	914
83.333	758.2	202.5	1336
86.667	761.3	208.7	1524
90.000	790.7	217.1	1997
93.333	790.8	218.8	2293
96.667	794.9	188.7	1247
100.000	798.1	186.0	1620
103.333	790.5	185.9	1507
106.667	773.8	204.6	945
110.000	790.8	178.7	630
113.333	801.4	172.4	1420
116.667	771.8	179.3	1356
120.000	788.4	215.8	2237
123.333	774.1	220.4	2003
126.667	783.7	204.1	663
130.000	766.8	204.0	1494
133.333	762.0	203.7	2904
136.667	809.1	181.5	1769
140.000	771.3	195.4	975
143.333	781.1	144.3	637
146.667	775.1	191.8	645
150.000	765.7	194.1	1017
153.333	793.7	177.1	1023
156.667	783.6	189.6	474
160.000	755.5	200.7	237
163.333	790.5	171.6	1552
166.667	778.6	211.8	394
170.000	772.2	184.2	278
173.333	757.1	208.5	1317
176.667	787.2	192.3	186
180.000	758.8	194.1	792
183.333	766.5	206.1	591
186.667	779.7	196.7	593
190.000	782.2	204.2	892
193.333	769.3	190.6	938
196.667	769.3	177.7	660
200.000	782.0	197.7	1442
203.333	764.4	185.4	781
206.667	781.8	187.1	890
210.000	792.4	162.4	487
213.333	776.3	194.5	836
216.667	765.3	215.1	1217
220.000	773.4	163.9	932
223.333	762.6	203.5	1358
226.667	817.3	135.0	905
230.000	786.4	185.5	878
233.333	780.9	198.0	883
236.667	776.4	183.8	3216
240.000	764.9	180.9	859
243.333	799.7	200.9	309
246.667	769.2	220.0	269
250.000	798.0	189.3	918
253.333	774.7	180.8	1132
256.667	762.6	190.6	867
260.000	762.0	213.2	1375
263.333	781.8	197.3	910
266.667	757.6	208.9	299
270.000	783.9	206.7	489
