time	x	y	v
0.000	976.3	529.8	659
3.333	969.2	505.7	659
6.667	967.3	518.6	659
10.000	968.4	529.5	659
13.333	974.0	515.1	188
16.667	965.8	513.6	233
20.000	962.9	510.3	489
23.333	968.8	520.6	383
26.667	972.1	519.0	644
30.000	966.1	509.5	298
33.333	964.0	524.8	346
36.667	970.6	527.1	309
40.000	968.6	512.2	335
43.333	971.1	508.6	563
46.667	975.4	518.7	218
50.000	968.8	519.8	356
53.333	968.6	510.9	290
56.667	968.8	518.0	408
60.000	965.4	517.1	491
63.333	970.9	516.1	537
66.667	962.9	522.7	226
70.000	964.6	526.0	347
73.333	971.5	520.5	258
76.667	969.8	518.8	405
80.000	974.0	517.0	501
83.333	966.3	515.7	309
86.667	971.1	523.4	212
90.000	974.2	511.8	371
93.333	970.4	513.4	405
96.667	968.4	516.0	416
100.000	980.2	511.2	511
103.333	967.9	511.2	329
106.667	965.0	513.8	650
110.000	963.1	518.7	614
113.333	981.1	520.8	291
116.667	962.7	526.2	446
120.000	966.9	514.2	571
123.333	957.7	507.6	791
126.667	961.2	530.1	103
130.000	964.0	507.8	238
133.333	958.3	521.7	417
136.667	966.0	524.2	426
140.000	966.1	512.2	289
143.333	963.1	505.0	447
146.667	962.9	522.4	461
150.000	966.7	506.2	483
153.333	966.9	519.0	352
156.667	971.1	506.7	290
160.000	973.6	507.3	438
163.333	963.1	521.6	389
166.667	961.3	507.2	213
170.000	960.0	512.8	631
173.333	966.5	512.9	489
176.667	981.1	511.1	604
180.000	968.1	530.3	719
183.333	963.6	516.0	408
186.667	954.8	517.6	364
190.000	967.7	529.5	498
193.333	969.8	512.5	341
196.667	967.3	518.8	322
200.000	966.5	515.8	251
203.333	963.5	528.3	343
206.667	967.3	522.5	245
210.000	963.5	522.7	289
213.333	965.4	515.9	468
216.667	963.1	526.4	358
220.000	965.8	528.1	266
223.333	975.7	514.0	131
226.667	968.8	519.0	421
230.000	965.2	525.2	310
233.333	959.6	522.1	432
236.667	960.2	518.8	289
240.000	972.7	516.8	612
243.333	964.4	509.1	559
246.667	968.3	523.2	11
250.000	973.8	517.1	321
253.333	968.6	526.2	162
256.667	959.4	510.0	42
260.000	967.9	509.2	445
263.333	972.7	524.7	124
266.667	968.3	524.6	442
270.000	956.5	517.8	91
273.333	969.4	519.6	642
276.667	975.4	512.8	687
280.000	966.9	516.2	538
283.333	961.7	512.7	193
286.667	966.7	507.7	491
290.000	971.9	511.6	308
293.333	966.0	524.7	623
296.667	966.5	521.5	433
300.000	970.0	512.1	107
303.333	978.4	515.6	534
306.667	970.0	519.3	209
310.000	965.4	513.9	800
313.333	974.8	512.9	1903
316.667	970.4	515.7	3533
320.000	957.3	532.9	5925
323.333	937.0	540.2	7735
326.667	900.1	550.9	6706
330.000	864.0	567.8	4895
333.333	846.0	572.3	3261
336.667	873.2	552.5	3130
340.000	877.1	575.5	4235
343.333	882.8	605.6	4107
346.667	884.2	621.8	3604
350.000	882.8	640.0	742
353.333	884.4	617.3	1419
356.667	883.0	624.3	2242
360.000	882.4	586.9	2517
363.333	878.6	590.2	1384
366.667	877.6	596.1	1255
370.000	871.3	589.2	1024
373.333	867.8	603.3	782
376.667	864.0	590.2	586
380.000	865.3	595.0	701
383.333	874.4	609.9	463
386.667	877.4	603.3	626
390.000	867.6	603.6	424
393.333	875.7	593.1	375
396.667	875.7	604.0	421
400.000	878.2	602.1	433
403.333	880.7	603.8	502
406.667	865.9	587.2	308
410.000	868.6	594.8	250
413.333	869.0	603.0	437
416.667	878.4	612.5	478
420.000	871.1	589.6	636
423.333	877.4	583.2	588
426.667	874.0	596.9	88
430.000	876.9	592.3	734
433.333	876.7	597.3	732
436.667	875.3	601.6	484
440.000	879.7	598.5	545
443.333	877.4	601.6	251
446.667	873.8	605.3	477
450.000	866.7	599.5	430
453.333	880.1	603.0	576
456.667	872.3	585.9	1116
460.000	867.8	607.9	605
463.333	879.2	586.4	517
466.667	870.7	577.7	1898
470.000	871.1	597.3	1545
473.333	869.8	617.9	1584
476.667	870.5	634.6	564
480.000	876.5	610.4	673
483.333	866.1	600.6	1161
486.667	868.2	595.2	1073
490.000	875.7	603.0	478
493.333	870.1	607.9	351
496.667	883.4	604.3	303
500.000	879.0	601.1	279
503.333	866.5	592.1	336
506.667	878.6	610.8	394
510.000	870.7	598.0	438
513.333	874.6	599.3	317
516.667	881.5	615.3	480
520.000	874.0	602.6	459
523.333	875.3	588.6	839
526.667	874.2	601.1	980
530.000	877.6	592.2	276
533.333	882.0	589.6	516
536.667	868.8	593.0	659
540.000	876.3	595.0	848
543.333	876.7	608.5	825
546.667	880.7	608.6	184
550.000	870.9	600.3	767
553.333	875.1	605.6	685
556.667	871.3	583.0	592
560.000	876.5	589.7	475
563.333	878.0	605.6	510
566.667	871.5	592.4	481
570.000	879.6	613.7	530
573.333	880.5	597.1	476
576.667	876.3	587.8	221
580.000	880.5	584.5	605
583.333	876.5	605.0	597
586.667	874.8	609.1	584
590.000	867.8	589.2	473
593.333	871.5	579.6	629
596.667	871.5	584.4	103
600.000	877.8	595.2	1127
603.333	864.0	598.6	1487
606.667	876.3	600.7	771
610.000	873.0	605.0	420
613.333	875.5	610.1	964
616.667	874.2	595.9	687
620.000	881.7	585.9	296
623.333	884.0	593.5	534
626.667	860.0	596.3	726
630.000	873.8	608.4	678
633.333	868.0	605.6	828
636.667	867.5	589.8	603
640.000	872.3	596.7	288
643.333	880.3	625.0	579
646.667	866.1	602.6	364
650.000	875.7	591.1	1008
653.333	874.6	587.7	1563
656.667	873.6	597.6	716
660.000	859.2	592.3	166
663.333	869.0	584.1	212
666.667	873.6	583.6	289
670.000	873.8	601.5	644
673.333	875.7	590.5	547
676.667	869.2	589.2	361
680.000	872.8	600.4	586
683.333	869.2	593.9	458
686.667	866.9	582.1	358
690.000	883.2	587.6	369
693.333	873.0	611.2	700
696.667	874.0	589.8	1036
700.000	877.4	599.3	732
703.333	877.6	599.6	317
706.667	873.0	610.1	727
710.000	872.1	605.6	774
713.333	875.7	587.2	267
716.667	883.2	574.1	380
720.000	870.5	599.9	1026
723.333	881.5	622.7	2171
726.667	875.3	604.0	4200
730.000	862.1	608.1	6132
733.333	834.4	604.0	9067
736.667	786.2	604.9	10815
740.000	756.9	611.0	11947
743.333	703.7	624.0	12036
746.667	671.8	622.8	11251
750.000	629.0	633.6	10727
753.333	597.1	635.3	9760
756.667	570.8	632.9	8577
760.000	540.3	650.4	6457
763.333	507.8	627.0	4394
766.667	504.8	628.5	2173
770.000	510.7	635.7	978
773.333	513.2	625.0	1434
776.667	526.7	618.3	982
780.000	522.2	627.0	45
783.333	535.5	634.3	687
786.667	514.4	638.0	1172
790.000	506.7	620.4	1261
793.333	508.2	624.3	1055
796.667	509.2	622.9	272
800.000	507.5	620.2	683
803.333	508.8	633.0	1384
806.667	521.7	630.5	1163
810.000	516.9	622.4	1092
813.333	529.7	650.8	690
816.667	517.6	631.3	408
820.000	520.3	641.0	383
823.333	525.3	637.5	644
826.667	506.9	620.6	442
830.000	517.6	640.9	663
833.333	516.7	641.5	829
836.667	511.3	622.0	404
840.000	513.4	628.3	299
843.333	507.1	618.4	105
846.667	519.7	651.6	983
850.000	510.5	628.7	940
853.333	514.6	626.1	759
856.667	518.4	649.3	235
860.000	523.2	641.0	91
863.333	511.9	640.1	595
866.667	515.3	631.7	550
870.000	509.4	627.7	522
873.333	509.0	631.7	342
876.667	518.4	645.9	375
880.000	512.6	623.2	1084
883.333	504.2	631.3	883
886.667	526.7	639.5	371
890.000	528.2	649.1	686
893.333	519.9	640.4	665
896.667	500.0	638.6	804
900.000	520.9	639.0	522
903.333	502.8	620.4	821
906.667	519.6	651.0	946
910.000	511.7	644.4	352
913.333	525.7	654.5	728
916.667	517.4	637.8	530
920.000	517.6	633.1	330
923.333	522.0	645.4	624
926.667	507.6	642.9	533
930.000	512.3	646.9	127
933.333	515.7	635.4	803
936.667	517.1	651.7	717
940.000	518.8	635.4	207
943.333	505.0	625.2	130
946.667	529.2	671.0	161
950.000	509.4	625.9	347
953.333	514.8	637.6	201
956.667	523.0	651.6	1154
960.000	515.3	639.0	1803
963.333	508.0	644.0	2497
966.667	494.4	652.8	2615
970.000	476.2	639.9	1654
973.333	478.5	618.8	1243
976.667	493.2	617.4	1264
980.000	495.6	630.3	1550
983.333	502.1	627.8	927
986.667	507.8	642.2	328
990.000	501.7	624.9	767
993.333	495.0	621.9	577
