time	x	y	v
0.000	894.0	489.9	415
3.333	896.3	490.6	415
6.667	898.4	482.5	415
10.000	895.7	471.4	415
13.333	899.5	486.1	459
16.667	894.9	483.1	319
20.000	897.2	481.1	369
23.333	893.6	473.9	470
26.667	891.5	478.5	144
30.000	892.4	486.5	383
33.333	893.6	473.6	707
36.667	893.6	485.6	592
40.000	894.0	486.6	785
43.333	894.3	490.6	334
46.667	897.6	488.3	574
50.000	899.7	497.2	986
53.333	890.5	475.4	706
56.667	898.6	473.6	488
60.000	889.9	471.9	77
63.333	894.9	488.1	707
66.667	896.6	481.0	303
70.000	897.4	486.3	445
73.333	891.8	485.7	428
76.667	895.9	474.3	386
80.000	902.8	472.4	87
83.333	895.1	485.0	165
86.667	897.8	474.8	447
90.000	895.1	487.7	246
93.333	895.7	480.8	226
96.667	896.3	481.0	529
100.000	895.1	473.9	171
103.333	894.3	481.1	705
106.667	885.9	492.0	482
110.000	897.0	481.0	39
113.333	895.9	496.6	288
116.667	898.0	480.6	285
120.000	888.6	473.7	388
123.333	893.8	484.7	258
126.667	899.1	495.2	698
130.000	897.8	492.6	992
133.333	892.4	489.5	252
136.667	906.2	485.5	112
140.000	899.7	500.7	148
143.333	898.0	485.9	79
146.667	899.9	494.9	549
150.000	900.1	489.7	97
153.333	895.3	490.8	425
156.667	899.1	505.1	266
160.000	899.1	491.9	186
163.333	893.4	494.7	279
166.667	896.6	496.3	509
170.000	899.7	495.1	302
173.333	893.6	487.6	450
176.667	897.6	492.4	494
180.000	902.4	488.5	319
183.333	900.7	491.5	161
186.667	905.7	489.6	51
190.000	900.5	495.2	425
193.333	894.7	488.2	561
196.667	902.2	489.9	284
200.000	894.5	482.0	108
203.333	897.0	484.4	380
206.667	900.5	503.4	454
210.000	895.1	487.6	159
213.333	896.4	494.3	344
216.667	895.5	493.3	464
220.000	898.2	483.8	431
223.333	888.2	498.6	255
226.667	892.6	507.7	297
230.000	903.2	490.0	175
233.333	894.7	496.4	648
236.667	896.4	496.4	645
240.000	897.4	489.0	297
243.333	900.1	493.5	217
246.667	900.1	488.8	147
250.000	898.2	486.8	936
253.333	899.3	504.0	1167
256.667	900.3	489.6	1257
260.000	899.5	515.6	702
263.333	887.4	508.8	65
266.667	895.9	507.7	331
270.000	897.6	498.5	1048
273.333	901.8	502.6	671
276.667	900.3	492.6	203
280.000	895.5	496.2	769
283.333	899.1	501.7	624
286.667	891.5	504.7	670
290.000	898.9	517.3	183
293.333	899.1	502.1	311
296.667	897.2	504.3	772
300.000	898.6	499.0	1001
303.333	897.4	500.5	404
306.667	896.4	493.2	609
310.000	894.9	493.9	569
313.333	903.6	498.5	507
316.667	900.5	488.7	190
320.000	895.7	487.4	205
323.333	891.3	491.1	101
326.667	899.5	493.2	617
330.000	903.2	490.8	795
333.333	897.4	495.9	362
336.667	896.3	502.3	341
340.000	897.8	503.3	325
343.333	896.1	491.7	144
346.667	896.6	497.7	206
350.000	896.3	499.9	403
353.333	897.0	503.8	471
356.667	898.9	505.2	531
360.000	890.5	503.6	570
363.333	891.8	498.6	983
366.667	899.5	482.2	411
370.000	900.7	499.2	283
373.333	901.6	485.7	693
376.667	898.0	508.4	518
380.000	893.8	499.5	243
383.333	898.2	505.5	677
386.667	907.2	489.1	1756
390.000	898.4	505.2	2752
393.333	877.1	498.3	3995
396.667	860.4	484.5	4927
400.000	844.0	500.1	4735
403.333	831.7	477.7	4055
406.667	812.0	478.5	3582
410.000	808.3	485.2	2731
413.333	796.6	495.9	2090
416.667	788.4	485.8	1141
420.000	795.1	507.1	573
423.333	799.3	499.6	296
426.667	797.4	493.8	127
430.000	801.6	499.7	476
433.333	789.5	499.9	411
436.667	788.5	493.3	449
440.000	792.6	500.9	246
443.333	797.4	505.5	354
446.667	792.0	501.6	224
450.000	794.7	501.9	467
453.333	796.6	494.0	790
456.667	793.7	499.5	508
460.000	796.4	493.2	844
463.333	794.3	487.3	1118
466.667	793.0	495.7	700
470.000	793.5	478.8	189
473.333	795.6	472.3	374
476.667	790.8	494.9	501
480.000	799.7	490.4	681
483.333	802.4	485.6	276
486.667	799.1	493.1	383
490.000	797.8	486.4	581
493.333	799.5	479.4	473
496.667	793.0	490.0	441
500.000	794.3	478.1	277
503.333	797.4	483.4	752
506.667	800.3	481.9	810
510.000	801.2	493.7	805
513.333	801.4	497.1	387
516.667	800.3	495.3	106
520.000	799.5	489.0	856
523.333	797.2	490.1	699
526.667	800.6	488.5	300
530.000	799.1	474.8	279
533.333	802.6	489.2	152
536.667	803.3	492.9	270
540.000	803.3	488.3	476
543.333	798.7	484.3	287
546.667	799.1	474.2	683
550.000	804.3	502.4	792
553.333	801.8	496.4	507
556.667	792.4	462.8	294
560.000	798.5	472.0	115
563.333	799.5	483.6	901
566.667	794.3	495.9	1411
570.000	809.3	498.4	650
573.333	801.2	491.1	397
576.667	800.8	486.9	177
580.000	804.5	489.5	283
583.333	801.2	502.7	683
586.667	804.1	493.6	583
590.000	802.9	499.2	283
593.333	795.6	502.3	48
596.667	803.7	497.4	153
600.000	806.0	498.9	243
603.333	799.9	498.3	330
606.667	807.4	494.3	585
610.000	795.8	496.7	629
613.333	797.8	494.4	219
616.667	795.1	491.4	113
620.000	802.4	486.6	486
623.333	804.9	498.5	711
626.667	802.6	497.9	355
630.000	803.9	496.2	614
633.333	808.7	501.8	319
636.667	797.0	491.5	212
640.000	802.6	508.9	172
643.333	800.4	500.0	180
646.667	803.1	498.3	587
650.000	803.3	499.9	194
653.333	808.1	495.6	395
656.667	810.0	504.8	450
660.000	798.9	502.5	533
663.333	797.2	507.3	387
666.667	799.1	499.5	203
670.000	797.4	499.8	583
673.333	808.7	509.1	456
676.667	798.7	507.1	732
680.000	806.0	513.6	565
683.333	800.8	506.6	488
686.667	819.8	498.7	745
690.000	806.8	508.2	713
693.333	807.2	500.7	437
696.667	797.8	492.0	463
700.000	800.8	503.7	325
703.333	805.6	500.6	905
706.667	809.1	498.2	147
710.000	811.2	512.8	144
713.333	805.6	514.9	446
716.667	797.2	479.6	356
720.000	806.8	507.7	108
723.333	802.6	495.0	620
726.667	804.5	517.3	638
730.000	812.7	508.2	132
733.333	806.6	508.8	257
736.667	806.0	490.2	429
740.000	800.8	510.8	454
743.333	810.2	497.9	901
746.667	815.8	512.7	1258
750.000	817.5	510.0	520
753.333	814.7	513.9	401
756.667	813.9	518.1	1053
760.000	812.2	506.1	1177
763.333	812.2	511.9	1118
766.667	803.7	485.7	1217
770.000	807.4	499.0	639
773.333	811.0	500.4	206
776.667	804.9	490.1	1162
780.000	805.6	498.0	802
783.333	810.2	512.9	716
786.667	817.3	510.6	548
790.000	822.3	498.0	335
793.333	810.4	507.4	710
796.667	807.0	503.1	514
800.000	808.1	495.4	361
803.333	818.3	499.5	335
806.667	809.3	502.5	95
810.000	808.1	501.6	876
813.333	806.2	496.0	1243
816.667	810.6	499.2	1206
820.000	807.0	524.0	1702
823.333	809.7	523.5	983
826.667	801.2	515.5	512
830.000	817.9	533.1	378
833.333	811.0	505.9	315
836.667	809.7	523.4	419
840.000	813.5	520.8	605
843.333	794.9	526.2	375
846.667	807.7	525.4	398
850.000	814.1	503.8	368
853.333	811.2	505.8	553
856.667	808.7	529.1	587
860.000	810.4	516.6	719
863.333	811.8	520.5	650
866.667	809.5	529.0	612
870.000	808.7	512.9	447
873.333	807.9	532.3	692
876.667	807.7	502.4	812
880.000	810.8	513.9	148
883.333	807.7	512.8	50
886.667	808.1	510.0	602
890.000	807.4	528.8	207
893.333	808.5	514.6	484
896.667	806.2	515.1	956
900.000	816.2	506.2	1045
903.333	811.0	507.3	746
906.667	826.6	508.8	92
910.000	812.9	509.0	655
